, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0387,0.0356,0.0372,0.0365,0.0368,0.0414,0.0370,0.0384,0.0384,0.0467,0.0371,0.0379,OD600:600
B,0.0406,0.5326,0.5536,0.5371,0.0536,0.0538,0.0534,0.3242,0.3228,0.3117,0.0412,0.0376,OD600:600
C,0.0429,0.4776,0.4799,0.4786,0.0442,0.0442,0.0454,0.2904,0.2882,0.2899,0.0380,0.0387,OD600:600
D,0.0376,0.3727,0.3606,0.3610,0.0442,0.0441,0.0437,0.2606,0.2393,0.2586,0.0370,0.0378,OD600:600
E,0.0390,0.2007,0.1981,0.1914,0.0420,0.0424,0.0431,0.1380,0.1344,0.1348,0.0386,0.0380,OD600:600
F,0.0370,0.0987,0.0941,0.0971,0.0442,0.0432,0.0429,0.0749,0.0757,0.0740,0.0390,0.0384,OD600:600
G,0.0384,0.0571,0.0750,0.0578,0.0444,0.0433,0.0435,0.0533,0.0529,0.0544,0.0388,0.0369,OD600:600
H,0.0369,0.0462,0.0385,0.0379,0.0364,0.0382,0.0358,0.0367,0.0372,0.0381,0.0381,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,1500,3000,9000,0000,5000,0000,0000,7000,9000,2200,1000,479,520
B,9000,1308,1279,1228,5000,0000,9000,8960,8760,8130,5000,5000,479,520
C,0000,1134,1197,1183,8000,5000,1200,7530,7710,7440,0000,3000,479,520
D,2000,7300,7290,6960,1000,4000,4000,6900,6150,6650,1500,0000,479,520
E,2100,3320,3320,3250,1000,1000,9000,2380,2280,2350,0000,0000,479,520
F,1100,1390,1180,1450,1000,1000,0000,9500,1090,1090,5000,0000,479,520
G,2000,4800,5000,5500,0000,1300,0000,2400,4000,3900,2000,1000,479,520
H,0000,2300,8000,3200,0000,0000,6000,0000,0000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,2700,3700,5000,2000,0000,2700,0000,1700,3200,2000,2400,579,616
B,0000,8000,1900,0000,4850,4420,4880,3910,4770,4830,0000,8000,579,616
C,1300,4000,1200,1100,1830,2140,1790,4210,3840,4190,2500,2600,579,616
D,2800,2600,0000,1800,1670,2220,2040,2810,4390,2140,1600,3000,579,616
E,1500,7000,1900,2000,2220,2150,1330,1340,1070,1630,1000,2000,579,616
F,2800,0000,2200,5000,1440,2000,1760,1430,7700,1020,2200,2200,579,616
G,0000,1600,1000,0000,2070,2480,1600,1230,3800,5000,1600,1900,579,616
H,4000,1300,0000,2300,1000,1700,9000,2900,1900,2000,1000,0000,579,616
