, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1007,0.1233,0.0865,0.0942,0.0901,0.0956,0.0983,0.1014,0.0999,0.1038,0.0949,0.0817,OD600:600
B,0.0882,1.0218,1.1426,1.2439,0.9807,0.9862,0.9732,1.2465,1.2394,1.1987,0.1056,0.0969,OD600:600
C,0.0976,0.8397,0.8389,0.9791,0.7392,0.7456,0.7386,0.9636,0.9467,0.9469,0.1290,0.1007,OD600:600
D,0.0981,0.4508,0.4593,0.5733,0.4785,0.4721,0.5129,0.5519,0.6026,0.5475,0.1332,0.1028,OD600:600
E,0.1132,0.2801,0.2934,0.3000,0.3174,0.3460,0.3570,0.3978,0.4038,0.3915,0.1914,0.1029,OD600:600
F,0.0967,0.2136,0.2399,0.2526,0.2400,0.2933,0.3078,0.3427,0.3378,0.3447,0.2373,0.1108,OD600:600
G,0.1016,0.1474,0.1464,0.1665,0.1579,0.1525,0.1507,0.1680,0.1633,0.1666,0.1326,0.1170,OD600:600
H,0.0815,0.1359,0.1349,0.0995,0.1029,0.1020,0.1063,0.1038,0.1015,0.1003,0.0945,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,1010,0000,0000,1000,6000,0000,0000,0000,0000,2400,6000,479,520
B,2000,2019,2074,2160,0000,2000,6000,1609,1611,1617,0000,1000,479,520
C,0000,1462,1476,1366,1200,8000,3100,9570,9990,9760,8000,0000,479,520
D,1100,7470,6910,7140,3000,2000,0000,3620,4490,4440,5000,1000,479,520
E,8000,3830,3860,3350,5000,1400,7000,1540,1660,1750,0000,7000,479,520
F,2200,2640,2180,2270,2800,2200,6000,9500,1100,1030,4000,8000,479,520
G,0000,6100,1030,8200,4000,0000,7000,6600,7100,6400,0000,2300,479,520
H,0000,5900,8300,3800,0000,8000,9000,9000,0000,1100,8000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1200,4800,2800,0000,1500,0000,1200,2800,2600,1000,1300,579,616
B,2400,0000,2400,3600,22982,23743,24069,6413,6689,6283,0000,0000,579,616
C,5000,0000,1100,3000,17050,14950,15325,4403,4350,4482,1100,6000,579,616
D,2200,0000,3300,2800,8193,7086,6273,1910,2085,2261,6000,1200,579,616
E,1800,0000,3000,4100,4078,3639,2943,6680,8410,8150,0000,3100,579,616
F,3900,8000,3800,2600,2677,2235,1843,4960,4540,5340,0000,0000,579,616
G,5000,0000,2300,2300,7900,6310,5930,1700,1870,1640,0000,1400,579,616
H,2800,7000,3900,6200,6000,1300,1800,1300,2000,7000,6000,1400,579,616
