, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0382,0.0364,0.0373,0.0364,0.0364,0.0380,0.0368,0.0383,0.0381,0.0466,0.0368,0.0380,OD600:600
B,0.0410,0.2568,0.2491,0.2466,0.0428,0.0424,0.0425,0.1474,0.1459,0.1472,0.0384,0.0500,OD600:600
C,0.0406,0.2333,0.2192,0.2135,0.0416,0.0418,0.0433,0.1258,0.1234,0.1233,0.0379,0.0385,OD600:600
D,0.0376,0.2066,0.1877,0.1794,0.0422,0.0428,0.0418,0.0916,0.0983,0.0925,0.0406,0.0399,OD600:600
E,0.0387,0.1551,0.1541,0.1457,0.0408,0.0409,0.0420,0.0734,0.0761,0.0785,0.0387,0.0379,OD600:600
F,0.0378,0.0914,0.0856,0.0867,0.0426,0.0414,0.0411,0.0690,0.0697,0.0669,0.0461,0.0385,OD600:600
G,0.0382,0.0572,0.0697,0.0570,0.0419,0.0411,0.0414,0.0533,0.0539,0.0544,0.0394,0.0372,OD600:600
H,0.0368,0.0383,0.0386,0.0379,0.0363,0.0375,0.0361,0.0366,0.0371,0.0383,0.0380,0.0388,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1100,1000,8000,0000,0000,0000,3000,0000,5000,0000,0000,479,520
B,0000,6710,6810,6510,0000,5000,2000,3580,3530,3470,5000,0000,479,520
C,4000,5630,5570,5250,1800,8000,0000,2900,2970,3010,0000,1200,479,520
D,0000,5270,5040,4760,1100,0000,0000,1970,1940,1950,7000,1200,479,520
E,5000,3330,3000,2970,1700,4000,0000,1190,1220,1200,1000,4000,479,520
F,3500,1450,1490,1560,4000,5000,3000,8800,1030,9200,0000,0000,479,520
G,3000,5200,6400,5900,2300,1500,0000,4400,5500,4900,3000,0000,479,520
H,1700,1600,1200,1100,0000,1100,4000,7000,4000,4000,1100,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,1100,2400,4000,4000,1700,0000,1300,4200,1300,1000,1200,579,616
B,0000,0000,0000,1500,1090,1370,8700,2660,2550,2220,1700,6000,579,616
C,8000,0000,3000,5000,1020,1640,1460,8200,1810,1710,3200,3000,579,616
D,0000,1600,2600,1900,1090,1370,1810,3900,9000,1230,1900,1600,579,616
E,1800,1200,4000,2500,9900,1180,8900,5400,8200,5000,1300,1600,579,616
F,2300,3300,1600,1600,1310,1670,1690,6700,6500,6300,3200,0000,579,616
G,2500,2900,4100,1300,1930,1370,1290,1070,7100,9000,4000,0000,579,616
H,0000,2100,5500,1600,1000,1900,2000,0000,3000,1500,9000,2600,579,616
