, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0890,0.0941,0.0909,0.0966,0.0933,0.0994,0.0996,0.0997,0.1037,0.0872,0.0957,0.0831,OD600:600
B,0.0981,0.5811,0.7134,0.7614,0.5960,0.6360,0.6167,0.7539,0.7138,0.6469,0.1097,0.1014,OD600:600
C,0.0993,0.4421,0.6156,0.8605,0.6836,0.6611,0.6486,0.8892,0.9230,0.8953,0.3402,0.1030,OD600:600
D,0.0972,0.2841,0.5580,0.5614,0.3688,0.3743,0.4282,0.4764,0.5738,0.4942,0.3339,0.1092,OD600:600
E,0.1089,0.2001,0.4222,0.3702,0.3420,0.3188,0.3288,0.3326,0.3374,0.3712,0.3741,0.1042,OD600:600
F,0.1038,0.1635,0.3237,0.2640,0.2905,0.3329,0.2624,0.3708,0.3345,0.3747,0.2738,0.3327,OD600:600
G,0.1037,0.1666,0.3686,0.3661,0.2532,0.3020,0.2728,0.2599,0.2947,0.2988,0.3261,0.2194,OD600:600
H,0.0987,0.2118,0.1479,0.1162,0.1074,0.1138,0.1145,0.1200,0.1129,0.1115,0.1032,0.0837,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,7000,7000,0000,0000,0000,2000,0000,0000,1800,7000,3000,479,520
B,1000,7860,9020,9680,1400,1100,1200,6340,5980,5490,0000,5000,479,520
C,2000,5610,4840,3170,5000,0000,5000,1940,1980,2350,1700,0000,479,520
D,2000,3360,2150,1380,4000,2000,1000,9000,9000,7600,1000,0000,479,520
E,7000,2440,7900,3600,0000,0000,0000,2700,2300,2100,2000,0000,479,520
F,1100,1730,7400,4500,7000,0000,3000,4000,1900,1900,0000,0000,479,520
G,3000,7200,4000,1900,4000,1000,0000,2000,4000,3000,0000,5000,479,520
H,1000,2100,0000,1400,0000,0000,9000,0000,1000,0000,9000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,1100,1300,2000,1000,1000,2900,0000,0000,3000,7000,0000,579,616
B,0000,5900,4600,6100,12191,12102,11971,4710,5128,4994,0000,1200,579,616
C,2000,8200,4600,2600,3163,3538,3176,1417,1284,1548,9000,3700,579,616
D,3000,3500,1200,7000,1640,1793,1628,6310,6120,7220,0000,0000,579,616
E,3300,4500,0000,9000,7820,7550,6350,2580,2110,2360,0000,3000,579,616
F,1200,3600,0000,0000,4390,4430,3880,1580,2070,2070,2800,0000,579,616
G,3100,2800,2300,0000,2210,1950,2300,7700,1500,1650,1600,0000,579,616
H,4500,1200,1800,3800,2600,1400,4000,1000,3700,8300,2400,2400,579,616
