, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0864,0.0976,0.0908,0.0980,0.0953,0.1009,0.0994,0.0981,0.1022,0.0868,0.0946,0.0822,OD600:600
B,0.0950,0.6856,0.7657,0.7974,0.6306,0.6614,0.6353,0.7127,0.7102,0.7166,0.1096,0.1021,OD600:600
C,0.1021,0.6083,0.6508,0.8930,0.6792,0.6873,0.6517,0.8071,0.8017,0.7906,0.3131,0.1028,OD600:600
D,0.0995,0.3757,0.5788,0.6508,0.4873,0.5102,0.4915,0.5894,0.6056,0.5811,0.3384,0.1063,OD600:600
E,0.1006,0.1934,0.3885,0.4110,0.3879,0.3998,0.3909,0.4038,0.4450,0.3942,0.3314,0.1126,OD600:600
F,0.1068,0.1718,0.4035,0.4045,0.3629,0.3592,0.3603,0.3690,0.4275,0.3894,0.3467,0.3261,OD600:600
G,0.1042,0.1356,0.3525,0.3441,0.3597,0.3287,0.3378,0.3582,0.3624,0.3660,0.3383,0.3048,OD600:600
H,0.0970,0.3173,0.1406,0.1199,0.1094,0.1086,0.1177,0.1192,0.1157,0.1169,0.1005,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,0000,4000,4000,9000,0000,0000,0000,0000,0000,3000,1000,479,520
B,0000,7290,8480,8780,0000,2300,1100,5170,5470,5220,2400,3000,479,520
C,3000,5760,5340,2490,1000,0000,0000,1400,1480,1770,4000,0000,479,520
D,3000,3080,2190,1040,0000,3000,4000,6100,6600,5100,0000,0000,479,520
E,3000,1530,8900,4500,2100,0000,2000,1800,3700,2100,0000,0000,479,520
F,2000,9200,1300,2200,0000,1100,5000,9000,2500,1100,1000,0000,479,520
G,0000,3100,3500,0000,4000,3000,1000,1200,1100,2000,5000,0000,479,520
H,3000,0000,2600,2400,0000,0000,7000,5000,4000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,2200,2700,0000,3100,2000,1000,0000,2400,0000,0000,4300,579,616
B,8000,3500,2000,1200,10615,10422,10047,3871,4015,4244,2200,2000,579,616
C,2700,2800,5000,2100,2206,2500,2537,8760,9710,1183,1700,8000,579,616
D,0000,4000,2400,0000,1035,1096,9580,3000,3470,3010,2500,7000,579,616
E,1200,1100,1600,0000,4380,4440,4210,1540,1990,1560,0000,9000,579,616
F,0000,3300,1100,0000,2570,2950,1870,9200,9500,4900,1000,0000,579,616
G,2000,0000,0000,1700,1470,1310,2080,4600,1010,8900,8000,5000,579,616
H,3000,8000,2900,2500,0000,0000,1300,0000,4000,1700,2800,1000,579,616
