, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0371,0.0358,0.0370,0.0357,0.0369,0.0386,0.0367,0.0381,0.0382,0.0463,0.0370,0.0378,OD600:600
B,0.0400,0.4976,0.5356,0.5207,0.0529,0.0528,0.0529,0.3153,0.3126,0.3040,0.0464,0.0373,OD600:600
C,0.0424,0.4543,0.4485,0.4588,0.0440,0.0437,0.0451,0.2857,0.2839,0.2837,0.0376,0.0385,OD600:600
D,0.0373,0.3652,0.3526,0.3529,0.0440,0.0437,0.0432,0.2485,0.2446,0.2451,0.0371,0.0377,OD600:600
E,0.0390,0.2002,0.1955,0.1856,0.0420,0.0419,0.0428,0.1366,0.1352,0.1364,0.0383,0.0378,OD600:600
F,0.0365,0.0985,0.0949,0.0971,0.0445,0.0422,0.0426,0.0751,0.0762,0.0757,0.0381,0.0381,OD600:600
G,0.0383,0.0567,0.0717,0.0573,0.0442,0.0431,0.0430,0.0532,0.0527,0.0546,0.0388,0.0372,OD600:600
H,0.0365,0.0462,0.0384,0.0380,0.0363,0.0376,0.0358,0.0361,0.0372,0.0379,0.0381,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,1300,0000,6000,3000,0000,0000,0000,7000,0000,6000,0000,479,520
B,0000,1156,1200,1234,1200,1000,0000,8370,8350,8060,1000,8000,479,520
C,1400,1165,1089,1142,1400,8000,0000,7620,7410,7240,6000,5000,479,520
D,3000,7350,7390,7060,3000,6000,1600,6510,6450,6370,9000,0000,479,520
E,3000,2980,3050,2910,2000,1600,0000,2370,2480,2420,3000,0000,479,520
F,2800,1460,1170,1390,0000,0000,0000,1000,1070,1090,1600,0000,479,520
G,0000,5100,5000,6200,1200,1000,3000,6000,4100,3800,0000,0000,479,520
H,2300,0000,1200,0000,0000,5000,1800,0000,2000,1500,6000,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,1300,1000,0000,2000,3800,1200,0000,1800,1000,8000,3300,579,616
B,0000,2600,2900,2500,5400,4500,3810,5260,4430,4040,1100,1900,579,616
C,6600,5200,3000,1900,1700,1690,2110,2900,3860,3630,1900,2300,579,616
D,2900,1200,1300,6000,2270,1300,1290,2250,3500,2200,1000,2000,579,616
E,1100,3200,4100,0000,1730,2340,1280,2090,1800,1440,1000,2100,579,616
F,6000,0000,4000,5000,1980,1850,1620,7700,1130,7000,2200,7000,579,616
G,1400,2600,1200,8000,2330,2230,1850,7500,1200,1230,0000,1200,579,616
H,6000,0000,0000,2700,3000,1700,0000,3200,1600,3500,2200,4000,579,616
