, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0405,0.0381,0.0371,0.0379,0.0383,0.0374,0.0376,0.0377,0.0424,0.0452,0.0363,0.0389,OD600:600
B,0.0379,0.6786,0.6946,0.7086,0.5743,0.6977,0.6520,0.5676,0.5815,0.5934,0.0386,0.0374,OD600:600
C,0.0391,0.5583,0.5656,0.5882,0.3709,0.3693,0.3700,0.4490,0.4378,0.4439,0.0381,0.0383,OD600:600
D,0.0382,0.3292,0.3449,0.3446,0.1856,0.1880,0.1866,0.2629,0.2795,0.2612,0.0490,0.0374,OD600:600
E,0.0386,0.1190,0.1204,0.1485,0.0862,0.0866,0.0845,0.1246,0.1912,0.1358,0.0367,0.0380,OD600:600
F,0.0456,0.0857,0.0913,0.0877,0.0584,0.0706,0.0574,0.0999,0.1066,0.1091,0.0397,0.0387,OD600:600
G,0.0382,0.0598,0.0672,0.0551,0.0451,0.0453,0.0475,0.0512,0.0505,0.0624,0.0376,0.0362,OD600:600
H,0.0378,0.0679,0.0402,0.0413,0.0369,0.0370,0.0371,0.0511,0.0370,0.0386,0.0419,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,9000,0000,0000,0000,8000,1300,0000,0000,2000,479,520
B,1700,1169,1216,1228,1400,2200,1600,7780,7860,7580,0000,6000,479,520
C,5000,8600,8710,8900,0000,2800,1700,5810,5720,5810,0000,0000,479,520
D,2000,4700,4890,4590,1300,0000,0000,2890,3030,2920,0000,9000,479,520
E,6000,2030,1880,2280,3000,0000,0000,1390,1770,1310,0000,3000,479,520
F,0000,1100,1090,1060,0000,9000,7000,7400,7800,8100,0000,0000,479,520
G,0000,2900,4800,4800,5000,0000,1200,2100,3300,2100,9000,0000,479,520
H,2900,1400,0000,0000,0000,1000,0000,1700,0000,1700,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,2900,0000,2500,1700,9000,3500,1600,2900,0000,2000,0000,579,616
B,9000,4900,5000,3800,9111,9438,9393,3819,3734,3817,1000,2500,579,616
C,2000,1500,1500,1600,6970,7349,7110,2592,2728,2644,7000,3100,579,616
D,6000,3000,1100,1700,4046,3933,3682,1498,1357,1352,1700,2000,579,616
E,2700,1900,0000,0000,1749,1705,1548,4160,5560,4470,0000,1900,579,616
F,7000,0000,0000,1400,8240,9340,7850,2650,2020,3850,2100,5000,579,616
G,1800,5400,1500,0000,3370,3650,4100,1890,1900,2370,0000,3800,579,616
H,0000,8000,1400,3200,0000,2000,2800,2500,1300,1300,1700,3600,579,616
