, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0846,0.0817,0.0811,0.0825,0.0803,0.0876,0.0856,0.0834,0.0866,0.0885,0.0912,0.0829,OD600:600
B,0.0971,1.0209,0.9779,0.9721,0.6962,0.7014,0.6884,1.0047,0.9927,1.0222,0.1044,0.1158,OD600:600
C,0.1042,0.8268,0.7878,0.7687,0.5427,0.5259,0.5147,0.7983,0.7920,0.8078,0.1008,0.0947,OD600:600
D,0.0946,0.5662,0.5531,0.5567,0.2833,0.2849,0.2801,0.5542,0.5614,0.5456,0.1013,0.0967,OD600:600
E,0.0997,0.3343,0.3530,0.3547,0.1656,0.1664,0.1637,0.3624,0.3359,0.3239,0.1037,0.0949,OD600:600
F,0.0998,0.2521,0.1831,0.2133,0.1280,0.1250,0.1325,0.1952,0.2249,0.2211,0.1014,0.0983,OD600:600
G,0.1011,0.1342,0.1431,0.1269,0.1162,0.1152,0.1149,0.1247,0.1246,0.1213,0.1052,0.0973,OD600:600
H,0.0815,0.1177,0.0940,0.0979,0.1000,0.0988,0.1025,0.0937,0.0911,0.0867,0.0845,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,9000,1500,1200,0000,3000,0000,1100,9000,8000,2100,479,520
B,0000,1592,1491,1460,1400,8000,1300,1207,1260,1281,4000,5000,479,520
C,0000,1204,1186,1110,3000,8000,3900,9190,9450,9750,0000,1300,479,520
D,5000,8070,7090,6930,0000,8000,1500,6140,6210,5760,8000,1000,479,520
E,1100,3970,4220,4000,0000,1200,0000,2920,2490,2220,4000,4000,479,520
F,0000,2610,1730,1900,4800,6000,0000,1210,1650,1580,8000,0000,479,520
G,5000,7400,7400,5400,3000,0000,1200,6500,5100,5200,1500,1200,479,520
H,0000,0000,6000,0000,1500,1500,8000,2000,6000,5000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,2300,4700,5000,8000,0000,2000,2200,0000,2300,1300,2000,579,616
B,0000,1170,1160,1000,17202,16668,16991,3125,3381,2850,2000,2500,579,616
C,3000,6400,8000,6500,12772,11754,12039,2047,2365,2394,2000,2600,579,616
D,5000,1100,2900,3100,6065,5743,6098,9410,1145,9640,1700,2000,579,616
E,1000,0000,3100,1700,2339,2715,2411,3980,4130,3720,1500,2200,579,616
F,1600,3000,6100,2700,1251,1189,1222,2580,2430,3230,2000,1900,579,616
G,2400,9000,2900,0000,6530,6300,5260,1410,1760,1490,3400,6000,579,616
H,0000,7000,5000,3000,9000,8000,3000,5000,6000,0000,9000,4000,579,616
