, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0847,0.0867,0.0874,0.0924,0.0900,0.0958,0.0942,0.0918,0.0902,0.0892,0.0933,0.0869,OD600:600
B,0.1038,1.0240,1.0114,1.0096,0.6161,0.6328,0.6232,0.9592,0.9567,0.9465,0.1096,0.1256,OD600:600
C,0.1069,0.8152,0.8038,0.7970,0.4531,0.4518,0.4536,0.7520,0.7485,0.7381,0.1068,0.0977,OD600:600
D,0.0994,0.5460,0.5292,0.5388,0.2679,0.2670,0.2670,0.4662,0.4735,0.4391,0.1018,0.1015,OD600:600
E,0.1045,0.3436,0.3365,0.3311,0.1638,0.1629,0.1606,0.2717,0.2426,0.2467,0.1015,0.0949,OD600:600
F,0.1027,0.1970,0.1849,0.1792,0.1246,0.1234,0.1278,0.1618,0.1641,0.1651,0.1091,0.0972,OD600:600
G,0.1009,0.1292,0.1426,0.1262,0.1140,0.1127,0.1117,0.1221,0.1209,0.1184,0.1046,0.0947,OD600:600
H,0.0811,0.1193,0.0933,0.0985,0.1003,0.1020,0.1046,0.0917,0.0913,0.0879,0.0817,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,9000,0000,4000,1200,1900,1600,0000,1300,0000,1000,479,520
B,9000,1227,1201,1253,1300,1400,9000,9610,9850,9990,0000,0000,479,520
C,0000,9640,9180,9270,4000,1000,1000,7220,7320,7590,1000,1100,479,520
D,0000,6000,5700,6120,0000,0000,3000,4390,4340,4080,0000,0000,479,520
E,1300,3490,3080,2990,0000,2000,2200,1810,1800,2010,1400,0000,479,520
F,0000,1620,1150,1140,0000,7000,2000,7400,8600,1120,5000,0000,479,520
G,0000,8400,7800,4400,1000,1000,4000,6800,3400,3000,2000,0000,479,520
H,0000,2300,0000,0000,1600,1000,3000,2000,0000,0000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,5700,1600,1500,1500,1600,2900,0000,3100,1000,0000,3600,579,616
B,1100,4400,3300,1400,5834,5816,5949,1420,1554,1416,2000,2100,579,616
C,2500,3000,0000,2000,5610,5245,5340,1077,8740,1043,1300,2500,579,616
D,2000,2400,5000,1100,3282,3636,3570,5600,4350,5750,1200,1000,579,616
E,4000,0000,1300,1100,1741,1620,1532,2000,2140,2390,0000,1300,579,616
F,1100,4000,0000,5000,6540,7090,7780,1810,1640,1490,7000,2000,579,616
G,1600,3200,0000,8000,4220,3940,3210,1090,7900,1150,1500,2200,579,616
H,7000,3000,2600,0000,4100,1600,0000,5000,0000,0000,2700,0000,579,616
