, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0846,0.0835,0.0806,0.0843,0.0813,0.0875,0.0824,0.0814,0.0837,0.0893,0.0835,0.0949,OD600:600
B,0.0985,1.0206,1.0023,1.0014,0.6333,0.6417,0.6359,0.9971,0.9898,0.9938,0.1029,0.1139,OD600:600
C,0.1021,0.8233,0.8031,0.7934,0.4645,0.4657,0.4616,0.7847,0.7790,0.7825,0.0993,0.0893,OD600:600
D,0.0960,0.5605,0.5454,0.5504,0.2720,0.2712,0.2698,0.5187,0.5225,0.5030,0.1000,0.0894,OD600:600
E,0.1054,0.3564,0.3477,0.3427,0.1635,0.1638,0.1624,0.3157,0.2889,0.2838,0.0983,0.0847,OD600:600
F,0.1009,0.2356,0.2013,0.1847,0.1226,0.1215,0.1263,0.1770,0.1790,0.1789,0.1064,0.0879,OD600:600
G,0.1003,0.1269,0.1427,0.1241,0.1126,0.1108,0.1105,0.1193,0.1194,0.1162,0.1024,0.0831,OD600:600
H,0.0820,0.1164,0.0926,0.0964,0.0988,0.1002,0.1012,0.0877,0.0857,0.0840,0.0823,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,1000,0000,1000,3000,1800,3000,1000,0000,5000,2000,2000,479,520
B,1600,1328,1216,1250,4000,5000,5000,1030,1039,1085,3000,3000,479,520
C,0000,9820,9610,9670,0000,1000,8000,8070,7970,8230,6000,6000,479,520
D,3300,6480,6300,6340,0000,0000,7000,5210,4960,4500,7000,5000,479,520
E,0000,3250,3620,3550,1200,4000,0000,2300,2080,2270,2000,3000,479,520
F,1300,1660,1310,1330,0000,0000,8000,9000,1220,9800,1000,4000,479,520
G,0000,5200,3900,4000,1300,0000,0000,4300,2800,2400,1200,0000,479,520
H,4000,0000,4000,1700,1400,0000,1000,0000,0000,1000,6000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,9000,3500,3000,1600,2300,0000,1000,1900,1600,3000,9000,579,616
B,2000,3400,1000,9000,13012,12419,12061,2063,2186,2075,0000,9000,579,616
C,0000,3400,3900,3700,8981,9174,9108,1257,1410,1517,1700,2900,579,616
D,3700,2800,1500,1600,4738,4889,4746,7500,7920,6580,2000,1100,579,616
E,4000,0000,3100,0000,2014,2114,1973,2890,3320,2570,3200,3000,579,616
F,0000,2100,0000,2600,7940,8360,9380,2030,1980,1570,2000,0000,579,616
G,0000,1300,2100,1700,5410,4580,3320,1000,9000,1710,3200,1200,579,616
H,1400,1800,2600,0000,0000,5000,0000,1500,1700,4000,1800,3000,579,616
