, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0404,0.0353,0.0373,0.0361,0.0370,0.0400,0.0370,0.0385,0.0381,0.0470,0.0372,0.0380,OD600:600
B,0.0385,0.4019,0.4081,0.3992,0.0461,0.0460,0.0458,0.2204,0.2186,0.2171,0.0393,0.0493,OD600:600
C,0.0415,0.3620,0.3584,0.3542,0.0429,0.0425,0.0439,0.2029,0.2001,0.2012,0.0378,0.0385,OD600:600
D,0.0375,0.3311,0.3195,0.3159,0.0432,0.0429,0.0425,0.1673,0.1716,0.1633,0.0371,0.0380,OD600:600
E,0.0391,0.1844,0.1782,0.1680,0.0410,0.0411,0.0418,0.1259,0.1280,0.1286,0.0388,0.0376,OD600:600
F,0.0374,0.0948,0.0907,0.0928,0.0436,0.0417,0.0420,0.0742,0.0751,0.0722,0.0418,0.0386,OD600:600
G,0.0384,0.0568,0.0656,0.0571,0.0436,0.0419,0.0425,0.0531,0.0530,0.0544,0.0390,0.0370,OD600:600
H,0.0368,0.0465,0.0384,0.0378,0.0364,0.0377,0.0357,0.0376,0.0368,0.0382,0.0380,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,1100,1700,2500,4000,0000,5000,0000,1000,3000,0000,0000,479,520
B,4000,9760,1030,9850,1200,0000,9000,5600,5680,5670,5000,0000,479,520
C,6000,8850,8700,8760,0000,1100,0000,4940,5020,5050,1400,0000,479,520
D,0000,7410,7220,7360,1000,1000,8000,4030,4000,4200,0000,0000,479,520
E,0000,3230,3080,3270,0000,4000,0000,2460,2410,2530,3000,0000,479,520
F,0000,1530,1140,1340,9000,1000,4000,1070,1030,1090,1500,0000,479,520
G,5000,5300,5200,5900,0000,7000,0000,5300,4100,4000,0000,3000,479,520
H,0000,0000,8000,5000,3000,3000,3000,1200,0000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2700,0000,0000,2000,8000,5000,1200,1400,0000,0000,4000,2800,579,616
B,0000,1900,2700,0000,1920,1930,1860,3790,3780,3440,2400,2300,579,616
C,1300,0000,0000,0000,1770,1970,1860,2400,2800,3040,0000,1400,579,616
D,3700,1300,1800,3000,1330,1290,1890,2140,2240,1630,0000,0000,579,616
E,5000,2800,3600,1100,1790,2100,1870,1170,9600,1570,9000,2600,579,616
F,3600,2600,5300,2000,1880,1080,1020,8800,1390,7600,1600,4500,579,616
G,5000,1000,4000,1500,1680,1780,1450,6500,1100,1190,5000,1500,579,616
H,1400,1000,8000,1700,9000,1300,2900,0000,1000,5000,2200,5000,579,616
