, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0856,0.0867,0.0830,0.0855,0.0831,0.0902,0.0849,0.0855,0.0866,0.0885,0.0912,0.0846,OD600:600
B,0.1009,1.0112,0.9756,0.9719,0.6868,0.6913,0.6799,1.0034,0.9902,1.0159,0.1042,0.1182,OD600:600
C,0.1073,0.8223,0.7887,0.7709,0.5272,0.5224,0.5062,0.7992,0.7926,0.8039,0.1055,0.0940,OD600:600
D,0.0977,0.5691,0.5519,0.5578,0.2864,0.2889,0.2810,0.5526,0.5592,0.5395,0.1028,0.0954,OD600:600
E,0.1016,0.3536,0.3543,0.3537,0.1656,0.1680,0.1687,0.3596,0.3378,0.3131,0.1026,0.0924,OD600:600
F,0.0998,0.2573,0.1939,0.1746,0.1248,0.1244,0.1309,0.1873,0.2077,0.2085,0.0998,0.0955,OD600:600
G,0.1000,0.1297,0.1427,0.1262,0.1147,0.1140,0.1128,0.1229,0.1228,0.1198,0.1053,0.0924,OD600:600
H,0.0806,0.1183,0.0905,0.0975,0.0995,0.1001,0.1007,0.0921,0.0862,0.0869,0.0813,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,5000,0000,0000,7000,1900,7000,8000,8000,4000,1000,2000,479,520
B,0000,1534,1533,1508,2200,1900,1000,1251,1272,1332,0000,0000,479,520
C,0000,1335,1184,1140,5000,0000,1200,9320,9280,9670,9000,6000,479,520
D,3100,8630,7620,6920,1000,0000,5000,6130,5770,5860,1700,0000,479,520
E,7000,4630,4700,4350,9000,0000,8000,3050,2550,2210,5000,9000,479,520
F,1400,2690,2160,1780,1100,0000,9000,1350,1550,1560,1100,0000,479,520
G,1000,4000,5200,6700,1100,1100,8000,5900,4100,4100,5000,0000,479,520
H,3300,3400,0000,4000,3700,0000,0000,0000,2000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1700,3100,1300,2700,4300,0000,1600,1100,6000,2500,2000,579,616
B,0000,9800,5900,7200,16699,16636,16387,2643,2976,3115,1200,1100,579,616
C,6000,2300,1050,5900,12187,10876,11262,2020,1900,1775,1100,0000,579,616
D,1900,5300,1300,2700,5621,5943,6128,8460,9620,8670,2300,4000,579,616
E,1300,0000,1800,3100,2106,2501,2085,3390,3630,3360,1300,0000,579,616
F,1400,2400,0000,0000,9570,9890,1088,2030,2340,2280,1200,1000,579,616
G,3400,1000,4000,2100,5700,4770,4920,1240,7700,1250,5000,2700,579,616
H,2400,2700,1000,0000,1900,7000,4000,0000,1700,2300,2500,3600,579,616
