, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0393,0.0373,0.0375,0.0407,0.0384,0.0374,0.0375,0.0387,0.0428,0.0456,0.0364,0.0397,OD600:600
B,0.0374,0.0419,0.0421,0.0429,0.0423,0.0428,0.0427,0.0432,0.0452,0.0460,0.0382,0.0379,OD600:600
C,0.0396,0.0441,0.0440,0.0442,0.0451,0.0417,0.0457,0.0433,0.0438,0.0433,0.0396,0.0385,OD600:600
D,0.0373,0.0439,0.0423,0.0411,0.0397,0.0412,0.0419,0.0439,0.0429,0.0412,0.0414,0.0372,OD600:600
E,0.0392,0.0428,0.0441,0.0434,0.0420,0.0416,0.0421,0.0426,0.0430,0.0498,0.0372,0.0384,OD600:600
F,0.0420,0.0435,0.0425,0.0434,0.0411,0.0520,0.0425,0.0421,0.0462,0.0416,0.0382,0.0385,OD600:600
G,0.0381,0.0450,0.0443,0.0431,0.0416,0.0402,0.0426,0.0414,0.0409,0.0521,0.0374,0.0371,OD600:600
H,0.0381,0.0387,0.0391,0.0411,0.0370,0.0374,0.0381,0.0379,0.0380,0.0393,0.0377,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,6000,0000,1000,0000,0000,1500,0000,2000,9000,1000,0000,479,520
B,0000,2600,3700,3000,1000,0000,1000,1100,1100,1800,1300,3000,479,520
C,0000,0000,2000,2000,1300,1300,0000,0000,1200,2000,9000,0000,479,520
D,0000,1600,3000,2100,1100,0000,2000,1300,2100,3000,1200,5000,479,520
E,8000,2000,3000,2200,0000,3000,0000,8000,1800,1000,2000,1000,479,520
F,0000,3000,1600,2500,0000,8000,1100,1700,4000,2000,1000,0000,479,520
G,0000,1500,3700,2500,1000,5000,4000,1500,2700,2300,1900,1300,479,520
H,1600,2300,9000,3100,0000,3000,0000,2000,6000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,2500,1300,2700,2400,3800,1100,2200,6400,1300,2000,6000,579,616
B,0000,3200,2700,1300,8000,9700,8300,6000,6500,2900,2000,1600,579,616
C,2800,0000,0000,2300,8200,5100,1060,8000,3300,6000,2000,2200,579,616
D,0000,0000,4000,2000,7800,8100,8800,5100,8900,7400,4900,1600,579,616
E,0000,1000,3000,3000,5000,1040,1040,6700,4500,4000,1300,0000,579,616
F,1100,1400,0000,2400,8900,1080,1210,7700,4300,5200,3800,1200,579,616
G,2900,2000,4800,7000,7900,8300,9500,8100,2400,4300,2200,2300,579,616
H,3400,0000,1700,0000,2200,1100,3400,3000,6000,7000,6000,1800,579,616
