, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0865,0.0872,0.0847,0.0876,0.0844,0.0924,0.0893,0.0842,0.0864,0.0887,0.0876,0.0823,OD600:600
B,0.0989,1.0004,0.9932,0.9929,0.4348,0.4447,0.4359,0.9235,0.9255,0.9135,0.1044,0.1055,OD600:600
C,0.1053,0.7984,0.7908,0.8040,0.3806,0.3978,0.3915,0.7689,0.7511,0.7306,0.1061,0.0937,OD600:600
D,0.0993,0.5260,0.5151,0.5544,0.3133,0.3215,0.3260,0.5055,0.5100,0.4740,0.1364,0.0956,OD600:600
E,0.1037,0.3329,0.3246,0.3526,0.2060,0.2151,0.2231,0.3165,0.3044,0.3007,0.1710,0.0941,OD600:600
F,0.1028,0.1733,0.1790,0.1964,0.1753,0.1829,0.1951,0.2235,0.2280,0.2325,0.1761,0.0985,OD600:600
G,0.1015,0.1303,0.1443,0.1270,0.1166,0.1155,0.1125,0.1221,0.1218,0.1180,0.1064,0.0960,OD600:600
H,0.0814,0.1215,0.0931,0.0995,0.1020,0.1010,0.1018,0.0953,0.0904,0.0846,0.0840,0.0835,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3700,0000,0000,0000,4000,2000,3100,0000,0000,5000,3000,1300,479,520
B,2000,1205,1224,1218,1400,1000,0000,9680,1005,1044,9000,1000,479,520
C,0000,9680,9630,8370,0000,0000,1300,6040,6600,6710,7000,4000,479,520
D,7000,6250,5680,4830,5000,0000,1000,3110,3090,3050,0000,0000,479,520
E,2000,3560,3370,2730,0000,9000,0000,1330,1280,1430,3000,1300,479,520
F,0000,1530,1010,7900,0000,0000,1300,6000,5900,6600,0000,3000,479,520
G,1000,5100,6200,4600,1300,7000,0000,2900,3700,3400,1500,5000,479,520
H,2600,4000,4000,5000,1000,0000,1200,0000,2600,1600,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3100,3000,2400,4500,0000,1700,9000,1200,1200,1400,2200,1200,579,616
B,0000,2100,0000,1300,4555,4775,4524,1484,1305,1322,4000,1700,579,616
C,1000,2700,3400,1800,3249,3241,2849,7770,7250,7920,2200,1900,579,616
D,3000,0000,2500,2500,2360,1966,2111,3510,4210,3570,1800,6000,579,616
E,1600,4000,3000,4000,1200,1057,1081,1530,1000,1600,7000,0000,579,616
F,1300,0000,2100,5000,4810,4930,5250,8400,1110,6400,3400,0000,579,616
G,7000,1600,2400,2400,3680,4000,2690,6200,9400,7100,3100,2200,579,616
H,4000,3400,1400,3800,2500,2900,3100,1500,1300,1000,5000,9000,579,616
