, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0565,0.0385,0.0373,0.0394,0.0378,0.0374,0.0374,0.0443,0.0378,0.0432,0.0365,0.0375,OD600:600
B,0.0386,0.1698,0.1643,0.1877,0.0660,0.0657,0.0644,0.1349,0.1270,0.1279,0.0381,0.0371,OD600:600
C,0.0401,0.1797,0.1747,0.1818,0.0604,0.0594,0.0578,0.1215,0.1235,0.1220,0.0378,0.0383,OD600:600
D,0.0369,0.1604,0.1790,0.1573,0.0503,0.0502,0.0505,0.1181,0.1279,0.1220,0.0379,0.0372,OD600:600
E,0.0376,0.1166,0.1181,0.1185,0.0489,0.0496,0.0494,0.1133,0.1167,0.1199,0.0374,0.0383,OD600:600
F,0.0385,0.0777,0.0771,0.0800,0.0475,0.0497,0.0496,0.0759,0.0789,0.0803,0.0378,0.0373,OD600:600
G,0.0385,0.0551,0.0548,0.0544,0.0497,0.0455,0.0477,0.0515,0.0517,0.0533,0.0375,0.0368,OD600:600
H,0.0375,0.0449,0.0422,0.0378,0.0371,0.0400,0.0366,0.0369,0.0367,0.0375,0.0377,0.0386,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,0000,0000,6000,1400,0000,0000,0000,0000,1000,0000,7000,479,520
B,0000,3010,2490,3200,2100,9000,2000,1700,1570,1600,7000,0000,479,520
C,0000,2720,2670,2890,5000,1400,1000,1740,1570,1310,4000,0000,479,520
D,1600,2810,3190,2890,4000,3000,1000,1440,1580,1510,1200,0000,479,520
E,0000,1820,1760,1740,0000,2600,6000,1380,1360,1340,0000,5000,479,520
F,1500,1220,1100,1290,0000,8000,2000,8500,7900,9100,0000,0000,479,520
G,1000,7700,5400,5600,2000,1600,1000,5900,5800,4200,1300,1200,479,520
H,2600,3400,1600,0000,4000,4000,6000,6000,1000,8000,0000,8000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3200,1200,6000,2800,1100,1300,3200,1500,1000,1300,3700,1700,579,616
B,1500,2700,6000,1600,2730,2710,3780,5500,1410,2040,2100,9000,579,616
C,1500,0000,0000,0000,2490,2290,1880,1390,1490,1430,1000,1200,579,616
D,4600,3200,1600,1800,1120,1230,1550,5000,6100,8500,4100,3000,579,616
E,2000,3800,7000,1000,1110,1000,1310,4100,7800,6900,2400,3000,579,616
F,2400,8000,7000,0000,1580,1360,1400,1000,4300,4700,9000,2500,579,616
G,2200,1100,2600,0000,1120,9800,1320,9900,8100,1330,1100,2200,579,616
H,1900,0000,0000,2900,1100,2200,2000,2200,3000,8000,1700,1500,579,616
