, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1009,0.1190,0.0825,0.0857,0.0819,0.0860,0.0910,0.0949,0.0934,0.0967,0.0848,0.0817,OD600:600
B,0.0850,0.9764,1.2077,1.2701,1.0677,1.0800,1.0665,1.2660,1.2280,1.2200,0.1010,0.0880,OD600:600
C,0.1007,0.8969,0.9134,0.9751,0.7966,0.7930,0.7813,0.9689,0.9560,0.9715,0.1023,0.0911,OD600:600
D,0.0890,0.4380,0.4370,0.6670,0.5507,0.5485,0.5957,0.6928,0.7400,0.6445,0.1070,0.0917,OD600:600
E,0.0848,0.2719,0.2764,0.3035,0.4060,0.4432,0.4538,0.4871,0.4849,0.4881,0.2710,0.0914,OD600:600
F,0.0903,0.2083,0.2264,0.3245,0.3264,0.3795,0.4000,0.4284,0.4180,0.4297,0.3221,0.0957,OD600:600
G,0.0960,0.1442,0.1378,0.1539,0.1415,0.1420,0.1441,0.1661,0.1476,0.1469,0.1047,0.0952,OD600:600
H,0.0825,0.1303,0.1300,0.0960,0.0973,0.0959,0.1038,0.0956,0.0972,0.0939,0.0833,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1040,2600,1800,0000,0000,5000,4000,0000,9000,4000,6000,479,520
B,0000,1964,2184,2361,3000,2200,5000,1648,1684,1673,8000,0000,479,520
C,1300,1538,1488,1562,2000,1400,1000,1135,1142,1154,0000,0000,479,520
D,0000,7080,7230,8040,8000,0000,4000,2680,4020,4710,8000,0000,479,520
E,1000,4040,3780,3000,8000,9000,0000,9100,9600,9900,7000,0000,479,520
F,1800,2870,2540,2100,2800,5000,0000,6700,5400,6000,5000,0000,479,520
G,0000,9800,1180,8300,8000,1600,0000,5300,6900,6600,1000,1200,479,520
H,1100,1100,9600,0000,5000,4000,1400,3000,1000,7000,0000,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,7000,0000,0000,1400,3400,8000,2100,2200,1800,4000,4000,579,616
B,5000,1020,9500,3300,29262,27870,28619,8349,8657,8211,3000,8000,579,616
C,4000,4500,4700,6200,20313,18430,18983,5968,6395,6292,2400,0000,579,616
D,1200,6400,4900,4800,6213,4769,4570,1495,2108,2384,1800,0000,579,616
E,1600,1800,1500,2500,2835,2421,1921,4850,4410,6280,0000,1100,579,616
F,0000,3300,0000,1300,2062,1349,1099,2480,3010,3690,2600,7000,579,616
G,0000,0000,0000,9000,8650,6450,7230,1390,2070,1660,6000,6000,579,616
H,8000,2700,1400,4500,1600,1400,1500,7000,4200,0000,1300,0000,579,616
