, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0399,0.0365,0.0375,0.0379,0.0383,0.0373,0.0370,0.0387,0.0422,0.0453,0.0367,0.0385,OD600:600
B,0.0380,0.4176,0.4109,0.4165,0.1990,0.1939,0.1583,0.3168,0.3240,0.2960,0.0382,0.0378,OD600:600
C,0.0384,0.4146,0.4056,0.4143,0.1546,0.1415,0.1403,0.3062,0.3011,0.2979,0.0386,0.0385,OD600:600
D,0.0364,0.2923,0.2932,0.2933,0.1230,0.1292,0.1233,0.2427,0.2462,0.2397,0.0420,0.0375,OD600:600
E,0.0373,0.1100,0.1043,0.1198,0.0815,0.0809,0.0788,0.1147,0.1230,0.1258,0.0367,0.0383,OD600:600
F,0.0456,0.0770,0.0794,0.0799,0.0560,0.0671,0.0548,0.0694,0.0742,0.0752,0.0377,0.0383,OD600:600
G,0.0383,0.0551,0.0579,0.0546,0.0444,0.0436,0.0476,0.0630,0.0509,0.0625,0.0374,0.0364,OD600:600
H,0.0376,0.0739,0.0391,0.0414,0.0362,0.0374,0.0375,0.0476,0.0370,0.0388,0.0383,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1000,0000,1300,1200,5000,2000,6000,2000,0000,1100,0000,479,520
B,0000,6510,6550,6550,1700,1100,0000,4050,4020,4060,9000,0000,479,520
C,2000,6200,6420,6660,0000,6000,0000,3780,3640,3680,2100,0000,479,520
D,0000,4220,4510,4100,0000,0000,2000,2820,2970,2740,1100,1000,479,520
E,0000,1830,1840,1890,3000,0000,1500,1240,1340,1380,0000,1000,479,520
F,0000,1050,1030,1000,0000,0000,1300,6900,5900,6200,0000,1000,479,520
G,0000,5300,5800,4200,0000,7000,4000,3100,3000,3800,8000,3000,479,520
H,1000,0000,1900,0000,0000,0000,0000,0000,5000,1200,4000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,5400,7000,0000,2800,0000,0000,0000,4800,1400,0000,1600,579,616
B,2800,0000,2600,1200,1182,9490,8850,4050,4400,3600,0000,8000,579,616
C,1000,2600,0000,3200,9970,8190,8060,4140,4000,3540,1100,1100,579,616
D,3000,3600,8000,3900,5310,6170,6290,3600,2940,3480,0000,4000,579,616
E,1200,1000,1600,4300,5310,5440,4500,1150,2030,1800,2600,0000,579,616
F,3000,2400,1700,1400,2540,3230,2640,8900,7700,1710,2000,8000,579,616
G,1400,2100,3100,3200,1820,1990,2380,1050,1360,1200,9000,1900,579,616
H,0000,1400,3000,2300,1200,6000,1800,1700,1700,2300,2200,1100,579,616
