, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0841,0.0797,0.0815,0.0836,0.0812,0.0876,0.0842,0.0827,0.0856,0.0888,0.0879,0.0872,OD600:600
B,0.0996,1.0024,0.9806,0.9795,0.6549,0.6625,0.6568,0.9915,0.9841,0.9934,0.1044,0.1205,OD600:600
C,0.0987,0.8099,0.7882,0.7748,0.4830,0.4847,0.4785,0.7814,0.7774,0.7849,0.1013,0.0940,OD600:600
D,0.0927,0.5570,0.5398,0.5450,0.2775,0.2789,0.2735,0.5269,0.5340,0.5169,0.1004,0.0980,OD600:600
E,0.0974,0.3557,0.3484,0.3424,0.1659,0.1672,0.1649,0.3283,0.3051,0.2991,0.1005,0.0922,OD600:600
F,0.0961,0.2378,0.2151,0.1906,0.1233,0.1226,0.1258,0.1851,0.1878,0.1854,0.1035,0.0949,OD600:600
G,0.0979,0.1256,0.1421,0.1242,0.1131,0.1116,0.1101,0.1197,0.1201,0.1161,0.1030,0.0893,OD600:600
H,0.0800,0.1168,0.0913,0.0950,0.0968,0.1002,0.1009,0.0867,0.0857,0.0845,0.0814,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,1000,1500,0000,1500,1000,0000,9000,1300,4000,0000,479,520
B,0000,1271,1264,1254,0000,1000,8000,9990,1034,1072,1000,4000,479,520
C,0000,1029,9850,9890,1800,1600,2300,8160,8180,8310,4000,4000,479,520
D,2000,6590,6330,6240,3000,0000,0000,5480,5720,4950,4000,3000,479,520
E,0000,3340,3630,3430,0000,0000,0000,2460,2190,2130,0000,4000,479,520
F,1600,1750,1430,1430,7000,0000,5000,1170,9300,1060,0000,0000,479,520
G,0000,4500,3900,2300,0000,4000,4000,2900,3200,3000,0000,1000,479,520
H,1300,0000,3000,3000,0000,0000,0000,1000,0000,1000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,4300,3300,1300,1200,2500,7000,1000,3000,0000,5000,4700,579,616
B,5000,3700,4000,5200,14304,13686,13615,2306,2315,2313,1700,2800,579,616
C,2000,8000,4600,6000,10133,9455,10288,1557,1491,1570,7000,5000,579,616
D,1800,7000,9000,2100,5081,5292,5048,7550,6120,7350,1700,0000,579,616
E,1700,0000,2500,3800,2346,2220,1887,3620,3600,2940,1200,5000,579,616
F,1800,4700,0000,0000,1000,9250,1090,1630,2210,2250,0000,1400,579,616
G,0000,2100,2100,1700,4760,3560,4420,1540,1420,1390,2700,1600,579,616
H,1900,2000,1600,2700,2900,3300,1000,2600,1000,1100,1800,2000,579,616
