, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0565,0.0389,0.0366,0.0392,0.0370,0.0370,0.0373,0.0455,0.0376,0.0431,0.0371,0.0372,OD600:600
B,0.0386,0.2812,0.2723,0.3160,0.0934,0.0935,0.0905,0.2293,0.2114,0.2144,0.0383,0.0371,OD600:600
C,0.0395,0.2878,0.2643,0.3102,0.0831,0.0816,0.0799,0.2152,0.2160,0.2113,0.0377,0.0383,OD600:600
D,0.0369,0.2279,0.2349,0.2329,0.0676,0.0652,0.0685,0.2042,0.2048,0.2071,0.0376,0.0370,OD600:600
E,0.0367,0.1324,0.1280,0.1285,0.0622,0.0615,0.0617,0.1225,0.1255,0.1330,0.0374,0.0380,OD600:600
F,0.0384,0.0888,0.0859,0.0884,0.0588,0.0618,0.0598,0.0759,0.0785,0.0779,0.0374,0.0379,OD600:600
G,0.0384,0.0621,0.0589,0.0598,0.0499,0.0462,0.0473,0.0531,0.0527,0.0542,0.0371,0.0371,OD600:600
H,0.0374,0.0496,0.0458,0.0377,0.0364,0.0427,0.0359,0.0372,0.0363,0.0378,0.0374,0.0387,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,0000,0000,6000,0000,0000,0000,1400,6000,1100,0000,479,520
B,0000,5100,4700,5230,2000,1900,1800,3190,2820,3020,2000,4000,479,520
C,3000,4900,4590,5260,6000,2000,3000,3160,3040,2720,8000,0000,479,520
D,0000,4050,4030,3800,9000,0000,1000,2860,3190,2860,6000,0000,479,520
E,2000,3350,2870,2920,6000,1000,1800,1730,1840,1800,7000,0000,479,520
F,0000,2270,2050,1940,0000,1200,9000,1180,1260,1180,2200,0000,479,520
G,9000,1150,7400,1180,1900,0000,0000,4800,5700,6000,4000,1100,479,520
H,0000,0000,0000,0000,0000,5000,0000,1200,0000,1300,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3600,3300,1100,2100,1300,3000,0000,5000,1400,4000,0000,6000,579,616
B,0000,3700,5500,1000,5670,6290,6430,5970,3130,2940,2100,3300,579,616
C,2000,0000,8000,2500,5970,4230,3970,2180,2790,1910,1800,7000,579,616
D,0000,2700,2200,2300,2560,2270,2930,1800,1950,1750,5000,2200,579,616
E,2300,1200,1800,1000,2790,2630,1980,1460,1560,1390,2200,1900,579,616
F,0000,1000,0000,2300,2500,2030,2460,1150,7200,1260,0000,3000,579,616
G,7000,5000,4500,1000,2470,2570,2010,9900,1030,1360,2700,1900,579,616
H,0000,0000,4000,9000,1400,7000,4100,1600,3800,2900,1000,3000,579,616
