, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1000,0.1228,0.0856,0.0939,0.0900,0.0951,0.0987,0.1012,0.1008,0.1022,0.0946,0.0816,OD600:600
B,0.0891,1.0034,1.1951,1.2745,1.0031,1.0193,0.9997,1.2611,1.2395,1.2297,0.1047,0.0972,OD600:600
C,0.0966,0.8738,0.8901,0.9743,0.7499,0.7408,0.7266,0.9581,0.9497,0.9599,0.1039,0.0994,OD600:600
D,0.0962,0.4496,0.4412,0.6450,0.5173,0.5136,0.5598,0.5946,0.6864,0.6014,0.1041,0.1016,OD600:600
E,0.0904,0.2784,0.2801,0.2999,0.3559,0.3969,0.4097,0.4488,0.4561,0.4491,0.2415,0.1021,OD600:600
F,0.0961,0.2133,0.2245,0.2894,0.2794,0.3407,0.3631,0.4009,0.3889,0.3926,0.2935,0.1029,OD600:600
G,0.1011,0.1470,0.1403,0.1437,0.1357,0.1498,0.1463,0.1692,0.1410,0.1411,0.1049,0.1037,OD600:600
H,0.0840,0.1357,0.1344,0.1005,0.1024,0.0995,0.1044,0.0980,0.0998,0.1008,0.0956,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,8800,0000,0000,0000,8000,0000,1500,0000,0000,2000,2000,479,520
B,1400,1978,2087,2213,9000,1300,7000,1613,1629,1630,3000,3000,479,520
C,2000,1435,1438,1542,1000,5000,0000,1108,1148,1144,4000,0000,479,520
D,9000,7140,7320,7340,1500,1500,4000,2890,4190,4350,6000,1200,479,520
E,5000,4000,3770,3490,1500,1200,8000,1120,1280,1360,0000,2000,479,520
F,2000,2760,2470,2160,7000,1800,1400,5200,8700,7700,4000,0000,479,520
G,0000,9400,8900,1120,1900,1200,0000,5500,5700,6100,1700,8000,479,520
H,2600,1190,9500,8000,4000,0000,1800,8000,0000,0000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3300,4700,5000,3100,2100,1000,1200,8000,1600,4000,0000,3300,579,616
B,7000,6000,5300,3400,25917,24918,25567,7374,7447,7682,0000,1600,579,616
C,2000,2200,4300,3400,18142,17436,17806,5281,5644,5472,1300,2100,579,616
D,3200,2600,1700,1000,7449,5785,5077,1717,2172,2266,0000,9000,579,616
E,1700,4000,2800,4400,3381,2819,2573,6790,6340,5840,1500,7000,579,616
F,3000,0000,1900,1400,2441,1696,1466,3410,3840,3340,2400,5000,579,616
G,2300,1300,0000,1900,8120,7960,7090,1730,1850,2000,3000,0000,579,616
H,5400,0000,1900,6000,0000,2600,0000,1200,0000,1100,1200,2400,579,616
