, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0839,0.0809,0.0821,0.0870,0.0827,0.0900,0.0890,0.0851,0.0872,0.0891,0.0877,0.0845,OD600:600
B,0.0962,1.0166,0.9984,0.9969,0.6347,0.6454,0.6390,0.9973,0.9890,0.9943,0.1145,0.1049,OD600:600
C,0.0988,0.8204,0.8120,0.8080,0.4818,0.4884,0.4788,0.8076,0.7927,0.7925,0.1018,0.0980,OD600:600
D,0.0935,0.5609,0.5652,0.5745,0.2884,0.2885,0.2845,0.5392,0.5415,0.5168,0.1057,0.0982,OD600:600
E,0.0991,0.3560,0.3598,0.3605,0.1811,0.1820,0.1807,0.3349,0.3062,0.3043,0.1145,0.0947,OD600:600
F,0.0976,0.2346,0.2191,0.2016,0.1411,0.1400,0.1471,0.1944,0.1940,0.1913,0.1124,0.0984,OD600:600
G,0.0987,0.1277,0.1416,0.1262,0.1152,0.1138,0.1121,0.1218,0.1218,0.1174,0.1045,0.0931,OD600:600
H,0.0815,0.1149,0.0903,0.0943,0.0962,0.1010,0.1035,0.0895,0.0880,0.0846,0.0818,0.0838,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,3000,0000,0000,4000,1500,1400,0000,2000,9000,3000,1000,479,520
B,5000,1216,1243,1207,1000,1400,4000,9960,1040,1033,0000,4000,479,520
C,0000,9750,9600,9330,1300,6000,2600,7530,7460,7760,4000,4000,479,520
D,6000,6440,5460,5350,0000,1200,0000,4830,4510,4300,3000,1000,479,520
E,7000,3500,3410,3210,1000,0000,3000,2050,1830,1900,2000,3000,479,520
F,0000,1600,1090,1090,0000,0000,8000,8500,1010,9800,1000,0000,479,520
G,3000,5500,4400,5400,1700,0000,1000,3400,4900,2400,1400,9000,479,520
H,0000,2600,1600,2000,5000,1000,3000,0000,0000,1300,1300,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3700,0000,1600,3000,3000,0000,0000,2300,1100,1700,2600,0000,579,616
B,2100,4100,2300,2800,12065,11738,12429,1924,2115,2108,2100,2100,579,616
C,1300,0000,3600,1900,8682,8099,8571,1191,1206,1283,1600,2000,579,616
D,1500,1400,1800,2900,4363,4587,4426,5160,6740,6390,0000,1300,579,616
E,1600,0000,6000,0000,1793,1839,1794,3210,3300,2730,1800,6000,579,616
F,0000,1600,0000,7000,9870,7460,7970,1890,2360,1130,1000,0000,579,616
G,2500,0000,1200,0000,3960,4360,2800,1050,1430,1160,1100,0000,579,616
H,1100,4400,1200,2800,3200,2100,2100,1300,0000,2400,9000,1900,579,616
