, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0833,0.0797,0.0813,0.0822,0.0806,0.0873,0.0856,0.0842,0.0852,0.0883,0.0871,0.0908,OD600:600
B,0.0982,1.0141,0.9946,0.9937,0.6426,0.6509,0.6441,0.9976,0.9905,0.9979,0.1124,0.1209,OD600:600
C,0.1024,0.8183,0.7981,0.7873,0.4706,0.4720,0.4676,0.7865,0.7819,0.7878,0.1049,0.0947,OD600:600
D,0.0943,0.5596,0.5432,0.5497,0.2738,0.2743,0.2709,0.5264,0.5316,0.5126,0.1025,0.0990,OD600:600
E,0.0993,0.3534,0.3469,0.3427,0.1646,0.1643,0.1623,0.3231,0.2967,0.2887,0.1011,0.0915,OD600:600
F,0.0997,0.2381,0.2080,0.1873,0.1231,0.1225,0.1263,0.1815,0.1854,0.1868,0.1009,0.0931,OD600:600
G,0.1002,0.1269,0.1413,0.1246,0.1134,0.1115,0.1100,0.1198,0.1207,0.1159,0.1036,0.0875,OD600:600
H,0.0837,0.1174,0.0925,0.0962,0.1002,0.0989,0.1004,0.0886,0.0853,0.0854,0.0819,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,7000,0000,3000,1300,0000,0000,4000,1200,0000,5000,1000,479,520
B,0000,1249,1246,1259,6000,4000,1000,1010,1024,1050,0000,2000,479,520
C,0000,1004,1016,9620,1200,6000,7000,8160,8090,8060,6000,0000,479,520
D,3000,6510,6390,6320,3000,1700,2000,5400,5210,4720,4000,0000,479,520
E,0000,3270,3380,3690,4000,1100,3000,2300,2170,2040,0000,1000,479,520
F,1000,1780,1440,1270,1100,1400,1000,8700,1080,9500,0000,5000,479,520
G,9000,3100,5400,3800,1400,0000,1100,3300,4700,4400,1300,1000,479,520
H,2000,2600,2300,0000,2000,0000,1300,1300,0000,7000,0000,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,9000,0000,5100,8000,1800,0000,1000,1000,9000,6000,3600,579,616
B,3300,2100,3700,2700,13895,12733,13685,2377,2393,2341,1000,2700,579,616
C,0000,2000,2000,3700,9599,9213,9498,1366,1377,1439,2400,1700,579,616
D,2500,2200,0000,3000,5105,5078,5301,6940,6500,7210,1200,3000,579,616
E,0000,0000,1800,4000,1969,2137,1918,3490,3260,3360,2100,2600,579,616
F,5000,2800,1700,2000,8040,9300,9940,1990,1830,1890,1500,8000,579,616
G,1100,2100,1400,0000,4750,4720,4290,9300,1570,1240,3000,4000,579,616
H,2000,0000,1000,1000,4200,1300,1200,0000,1000,9000,2800,1100,579,616
