, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0874,0.1004,0.0957,0.1018,0.0978,0.1026,0.1021,0.1018,0.1064,0.0874,0.0946,0.0833,OD600:600
B,0.1017,0.5889,0.7611,0.8088,0.6619,0.7003,0.6783,0.7728,0.7512,0.7096,0.1110,0.1035,OD600:600
C,0.1042,0.4692,0.6625,0.9470,0.7230,0.6887,0.6988,0.8964,0.8895,0.8891,0.3103,0.1051,OD600:600
D,0.1025,0.2948,0.5781,0.6349,0.5219,0.4154,0.4322,0.6289,0.6187,0.5719,0.3315,0.1088,OD600:600
E,0.1167,0.1958,0.3958,0.3614,0.3907,0.3404,0.2748,0.3621,0.3641,0.3566,0.2976,0.1052,OD600:600
F,0.1115,0.1685,0.3777,0.3061,0.2711,0.2826,0.2907,0.3639,0.3388,0.3017,0.3147,0.3085,OD600:600
G,0.1077,0.1505,0.3635,0.3342,0.2693,0.2861,0.1866,0.2789,0.2869,0.2909,0.3211,0.2185,OD600:600
H,0.1043,0.3222,0.1515,0.1174,0.1112,0.1199,0.1180,0.1228,0.1173,0.1200,0.1087,0.0867,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1000,1900,0000,1200,0000,1000,4000,0000,4000,0000,1400,479,520
B,0000,9010,9900,1033,1000,1000,1000,6590,6750,6120,0000,0000,479,520
C,0000,6490,6420,2980,0000,1000,0000,1960,1820,2230,0000,0000,479,520
D,3200,3870,2670,1300,0000,0000,0000,6100,1040,1070,5000,0000,479,520
E,6000,1840,8200,5700,5000,1300,4000,1900,1400,3300,0000,2000,479,520
F,2000,1590,5600,5700,0000,0000,4000,1200,4700,2900,0000,9000,479,520
G,3000,1800,2900,3300,2000,0000,0000,8000,0000,2500,4000,9000,479,520
H,2900,0000,0000,1900,3800,5000,1500,0000,6000,0000,1100,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1200,4000,0000,1500,1600,1600,1000,2600,2000,6000,2800,579,616
B,1300,5700,7100,6600,11766,11288,12291,4715,4637,4595,0000,1800,579,616
C,8000,5000,4400,4100,2661,3007,2721,1134,1180,1409,1600,2900,579,616
D,0000,1600,2900,3200,1176,1480,1500,4230,4660,4050,1700,5000,579,616
E,1000,0000,5000,2800,5550,4940,6700,2310,2220,1710,3000,1400,579,616
F,1100,4200,2900,2000,3320,4030,3860,1660,1560,1850,1700,3000,579,616
G,3000,0000,1100,2000,1220,1470,1460,1230,1370,1520,1300,5000,579,616
H,2100,0000,0000,2100,2300,8000,1500,3300,1400,1300,1800,0000,579,616
