, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0905,0.0959,0.0952,0.0978,0.0972,0.1019,0.1010,0.1012,0.1052,0.0870,0.0990,0.0845,OD600:600
B,0.0947,0.5833,0.7114,0.7599,0.5964,0.6321,0.6151,0.7506,0.7056,0.6511,0.1108,0.1039,OD600:600
C,0.1023,0.4444,0.6106,0.8533,0.6335,0.6699,0.6595,0.8705,0.8677,0.8660,0.3411,0.1054,OD600:600
D,0.1003,0.2874,0.5412,0.5433,0.3700,0.4826,0.4556,0.4808,0.5237,0.4684,0.4029,0.1090,OD600:600
E,0.1038,0.2014,0.4300,0.3473,0.3627,0.3194,0.3151,0.3222,0.3504,0.3965,0.2158,0.1184,OD600:600
F,0.1064,0.1674,0.3298,0.2783,0.2630,0.3387,0.2788,0.3913,0.3410,0.3696,0.1370,0.3042,OD600:600
G,0.1092,0.1729,0.3678,0.3100,0.2626,0.3182,0.2625,0.2726,0.3028,0.3354,0.3343,0.1765,OD600:600
H,0.0952,0.3167,0.1525,0.1204,0.1099,0.1117,0.1194,0.1211,0.1163,0.1142,0.1039,0.0854,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,1700,1000,0000,1400,1800,2000,4000,1000,6000,6000,479,520
B,4000,8250,8670,9240,0000,0000,1600,5950,5880,5380,2000,3000,479,520
C,2000,5370,4650,3160,0000,1000,1100,2020,1960,2190,0000,3000,479,520
D,0000,3450,1870,1420,3000,1000,1100,8600,9000,1080,0000,0000,479,520
E,4000,1720,8400,7000,6000,5000,0000,2300,2900,3500,2000,1800,479,520
F,1100,2050,4700,4600,1000,6000,0000,3200,3500,2100,0000,0000,479,520
G,6000,3700,6900,2000,0000,1000,3000,1500,2300,2400,8000,3000,479,520
H,0000,1900,1800,0000,0000,2000,1400,0000,4000,3000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,2500,0000,2000,8000,1000,2900,2000,1600,1500,0000,2500,579,616
B,0000,1150,6400,7600,12216,12475,12896,5318,5126,5068,0000,1000,579,616
C,0000,2400,2300,2500,3043,3134,3045,1495,1241,1569,0000,1200,579,616
D,4000,9000,1200,2200,1710,1784,1483,7380,6040,6300,1000,1700,579,616
E,0000,1500,1600,2500,7080,6860,6970,2450,3100,2170,0000,4400,579,616
F,3400,2300,0000,1900,4390,4520,3420,1470,1680,1820,0000,3600,579,616
G,0000,1100,2000,1300,2550,2340,2260,1220,1480,1320,1800,6000,579,616
H,2100,5000,4400,2500,1000,0000,2000,1600,1000,3300,1600,0000,579,616
