, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0829,0.0799,0.0812,0.0841,0.0812,0.0869,0.0838,0.0823,0.0845,0.0888,0.0851,0.1012,OD600:600
B,0.0980,1.0269,1.0056,1.0064,0.6385,0.6449,0.6398,1.0033,0.9962,1.0021,0.1084,0.1151,OD600:600
C,0.0999,0.8300,0.8184,0.8147,0.4835,0.4875,0.4767,0.8107,0.7966,0.7963,0.1013,0.0928,OD600:600
D,0.0955,0.5682,0.5678,0.5771,0.2876,0.2881,0.2825,0.5433,0.5459,0.5231,0.1043,0.0955,OD600:600
E,0.0988,0.3599,0.3616,0.3639,0.1797,0.1793,0.1783,0.3381,0.3122,0.3064,0.1114,0.0921,OD600:600
F,0.0981,0.2372,0.2194,0.2022,0.1393,0.1378,0.1433,0.1960,0.1955,0.1903,0.1186,0.0957,OD600:600
G,0.0994,0.1272,0.1360,0.1259,0.1154,0.1135,0.1117,0.1213,0.1212,0.1178,0.1045,0.0900,OD600:600
H,0.0837,0.1149,0.0894,0.0941,0.0973,0.1010,0.1025,0.0885,0.0869,0.0841,0.0823,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2100,0000,0000,3100,1700,0000,0000,0000,7000,2000,0000,479,520
B,1300,1269,1207,1237,1700,1700,9000,1034,1024,1040,2000,0000,479,520
C,3000,1018,9370,9440,1800,7000,1700,7540,7390,8090,0000,2000,479,520
D,1700,6490,5930,5860,3000,0000,1900,4750,4700,4120,4000,0000,479,520
E,1500,3690,3310,3070,0000,6000,0000,2040,1930,1800,0000,7000,479,520
F,0000,1540,8900,1240,5000,1300,0000,1040,9800,8300,8000,0000,479,520
G,0000,3500,7200,4900,1900,3000,6000,2400,4900,2600,1000,1000,479,520
H,2400,1800,5000,8000,0000,0000,0000,2000,0000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,1000,2200,0000,1000,2600,1600,4000,1700,2300,3900,2000,579,616
B,8000,6700,2700,4500,12703,12561,12666,1912,2133,2047,2100,1500,579,616
C,3000,1500,3600,1000,8543,8893,8751,1253,1319,1383,7000,2000,579,616
D,0000,9000,2500,2000,4510,4391,4390,6940,6700,5990,4000,2000,579,616
E,2900,0000,1700,2900,2030,2007,1602,2670,2970,2580,4000,2400,579,616
F,2100,8000,7000,4200,7570,7350,8420,1470,1890,2480,1800,7000,579,616
G,6000,1500,6000,9000,4170,4450,4190,1180,8500,1190,2400,1400,579,616
H,9000,2400,1900,1200,1000,2300,0000,7000,1000,1700,4300,1400,579,616
