, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0889,0.1019,0.0993,0.1025,0.1023,0.1058,0.1047,0.1056,0.1103,0.0871,0.1028,0.0930,OD600:600
B,0.1009,0.5876,0.7527,0.8023,0.6693,0.7080,0.6864,0.7658,0.7425,0.7119,0.1153,0.1093,OD600:600
C,0.1045,0.4996,0.6565,0.9565,0.7274,0.7030,0.6650,0.8725,0.8689,0.9064,0.3121,0.1099,OD600:600
D,0.1036,0.2933,0.5978,0.6033,0.4839,0.4107,0.4191,0.6028,0.5991,0.5758,0.3141,0.1132,OD600:600
E,0.1184,0.1942,0.3881,0.3563,0.3757,0.3291,0.2617,0.3498,0.3405,0.3470,0.3266,0.1110,OD600:600
F,0.1116,0.1684,0.3972,0.3637,0.2682,0.2839,0.2568,0.3297,0.3325,0.3704,0.3210,0.3138,OD600:600
G,0.1128,0.1603,0.4086,0.3540,0.2536,0.2489,0.1585,0.2753,0.2789,0.3136,0.3345,0.2269,OD600:600
H,0.1151,0.2835,0.1534,0.1168,0.1135,0.1157,0.1229,0.1267,0.1209,0.1212,0.1134,0.0969,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1700,0000,0000,1900,0000,2400,1100,1000,0000,0000,5000,479,520
B,0000,9350,1071,1067,1300,2800,6000,6550,6800,6460,5000,0000,479,520
C,0000,7010,6370,3360,2400,0000,0000,1570,1980,2460,4000,0000,479,520
D,3000,3440,2560,1380,3000,1000,0000,8000,8100,7600,0000,1000,479,520
E,2200,1530,9900,3100,2100,1800,8000,1900,1300,1400,0000,2000,479,520
F,0000,1340,6400,2800,0000,3000,4000,8000,4600,1300,0000,0000,479,520
G,0000,4000,6500,2000,1600,6000,0000,0000,1300,1100,0000,1400,479,520
H,0000,2400,5000,0000,0000,0000,4000,0000,2000,0000,1100,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,1700,0000,1900,4000,1900,4000,8000,4100,0000,1900,3000,579,616
B,0000,8800,6300,5700,10944,11567,11469,4132,4705,4769,1000,1300,579,616
C,1400,4900,4500,9000,2825,2868,2851,1038,1153,1641,1000,8000,579,616
D,1700,7100,0000,5000,1258,1466,1541,5560,4580,5530,1200,0000,579,616
E,6000,1400,1400,6000,5460,7530,6140,2660,2080,2260,8000,2500,579,616
F,3300,3100,2000,1300,3000,3270,3640,1070,1350,1880,1400,7000,579,616
G,1100,0000,1700,2000,1230,1620,1680,7900,6000,9400,1000,1400,579,616
H,1100,5900,0000,7000,4600,2100,2700,1000,2800,2200,5000,1800,579,616
