, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1006,0.1184,0.0812,0.0850,0.0813,0.0852,0.0906,0.0925,0.0927,0.0923,0.0856,0.0814,OD600:600
B,0.0846,1.0251,1.0831,1.1751,0.9639,0.9678,0.9566,1.2095,1.2166,1.1374,0.1010,0.0874,OD600:600
C,0.0870,0.7823,0.7832,0.9013,0.6907,0.6909,0.6894,0.8659,0.8527,0.8256,0.0984,0.0869,OD600:600
D,0.0843,0.4472,0.4438,0.4968,0.3990,0.3841,0.4031,0.4583,0.4779,0.4608,0.0976,0.0876,OD600:600
E,0.0997,0.2764,0.2775,0.2775,0.2468,0.2474,0.2481,0.2777,0.2817,0.2796,0.0977,0.0880,OD600:600
F,0.0847,0.2081,0.2161,0.2148,0.1825,0.1892,0.1858,0.2066,0.2103,0.2095,0.0985,0.0935,OD600:600
G,0.0870,0.1432,0.1362,0.1385,0.1255,0.1218,0.1220,0.1295,0.1314,0.1333,0.0995,0.0961,OD600:600
H,0.0821,0.1209,0.1211,0.0897,0.0930,0.0935,0.0946,0.0890,0.0856,0.0882,0.0836,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1430,0000,8000,0000,0000,0000,1500,2000,4000,0000,0000,479,520
B,0000,2270,2179,2292,1400,2800,3000,1663,1752,1721,0000,1300,479,520
C,0000,1578,1604,1646,0000,0000,2000,1204,1210,1176,0000,0000,479,520
D,6000,8850,8220,8200,4000,1600,5000,5980,6190,6150,1500,0000,479,520
E,0000,4690,4890,4530,2000,0000,0000,3390,3240,3210,3000,0000,479,520
F,3200,3310,2860,3280,0000,0000,6000,2000,2350,2310,0000,1400,479,520
G,0000,1170,1070,1280,0000,4000,0000,9300,6200,7900,0000,9000,479,520
H,1300,1060,1110,0000,2000,1100,1600,0000,2000,3000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4400,0000,0000,3600,1900,1000,2100,2300,1000,0000,1600,3000,579,616
B,1000,1000,2600,3500,20333,20139,20951,6105,6115,5626,0000,1300,579,616
C,0000,0000,2700,8000,16606,16231,15953,4393,4677,4533,1600,1000,579,616
D,1300,1000,1300,1500,9678,9145,9648,2484,2781,2789,1500,3300,579,616
E,2000,2000,1600,1000,4862,4744,4772,1325,1508,1404,0000,3400,579,616
F,0000,5000,0000,0000,3139,2982,3036,7540,8000,7840,3000,5000,579,616
G,2600,2300,3000,1500,8070,7280,6230,2030,1820,1550,1100,1000,579,616
H,0000,2000,5000,0000,1200,2100,8000,1000,1700,1700,2700,0000,579,616
