, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1008,0.1226,0.0881,0.0941,0.0903,0.0960,0.0987,0.1012,0.1011,0.1135,0.0976,0.0805,OD600:600
B,0.0882,0.9733,1.2095,1.2993,1.1054,1.0967,1.0906,1.2778,1.2336,1.2298,0.1054,0.0997,OD600:600
C,0.0971,0.9000,0.9233,0.9961,0.8140,0.8075,0.8138,0.9853,0.9811,1.0031,0.1052,0.1016,OD600:600
D,0.0965,0.4351,0.4365,0.6660,0.5564,0.5679,0.6111,0.7526,0.7716,0.6621,0.1046,0.1030,OD600:600
E,0.0892,0.2741,0.2774,0.2917,0.3972,0.4530,0.4590,0.4786,0.4880,0.4933,0.2899,0.1017,OD600:600
F,0.0962,0.2111,0.2227,0.3298,0.3394,0.3918,0.3928,0.4419,0.4108,0.4309,0.3398,0.1034,OD600:600
G,0.1001,0.1468,0.1416,0.1465,0.1336,0.1322,0.1344,0.1502,0.1379,0.1408,0.1063,0.1047,OD600:600
H,0.0839,0.1337,0.1340,0.0992,0.1021,0.0997,0.1063,0.0996,0.1005,0.0989,0.0966,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1140,0000,0000,1100,9000,0000,0000,0000,1000,0000,0000,479,520
B,0000,2522,2515,2643,1100,0000,1600,1854,1906,1898,3000,6000,479,520
C,0000,1944,1830,1889,2000,9000,2000,1243,1291,1265,0000,1200,479,520
D,0000,1083,9750,1030,0000,8000,0000,3080,4510,4960,0000,6000,479,520
E,0000,5830,5700,3730,0000,0000,0000,9600,1010,8600,0000,1500,479,520
F,0000,3950,3660,2680,4300,2500,0000,4200,7200,5700,0000,3000,479,520
G,0000,1380,1320,1310,0000,0000,0000,6900,8700,8400,1100,2500,479,520
H,1000,1410,1340,3500,3000,0000,0000,0000,0000,0000,0000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,4700,0000,3700,0000,3600,3200,0000,1200,1400,1900,579,616
B,1300,8000,6700,7100,27811,27473,27727,7788,8142,8328,2300,0000,579,616
C,0000,1250,5200,7800,19354,19155,19061,5956,6403,6329,0000,9000,579,616
D,2100,3300,2700,4600,5929,4792,4087,1520,2067,2419,1800,0000,579,616
E,0000,3500,3500,2500,2889,2148,1883,3910,6170,5210,1000,2800,579,616
F,2000,0000,2000,1400,1927,1342,1143,2250,3100,2720,2600,7000,579,616
G,1900,1400,7000,9000,9560,6830,7390,1210,2060,2640,1300,3000,579,616
H,2200,6000,1600,1000,6000,2000,1100,8000,1400,0000,0000,0000,579,616
