, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0855,0.0834,0.0834,0.0901,0.0842,0.0938,0.0879,0.0855,0.0887,0.0892,0.0912,0.0889,OD600:600
B,0.1021,1.0235,1.0063,1.0073,0.6295,0.6388,0.6328,0.9979,0.9935,0.9990,0.1069,0.1107,OD600:600
C,0.1016,0.8245,0.8102,0.8101,0.4761,0.4814,0.4738,0.8049,0.7912,0.7929,0.1068,0.0968,OD600:600
D,0.0962,0.5615,0.5588,0.5708,0.2837,0.2842,0.2797,0.5354,0.5396,0.5155,0.1048,0.0996,OD600:600
E,0.1024,0.3546,0.3536,0.3533,0.1764,0.1770,0.1757,0.3254,0.2969,0.2919,0.1119,0.0990,OD600:600
F,0.0998,0.2315,0.2125,0.1964,0.1358,0.1353,0.1413,0.1852,0.1880,0.1847,0.1079,0.1015,OD600:600
G,0.1010,0.1282,0.1427,0.1269,0.1160,0.1145,0.1132,0.1224,0.1225,0.1188,0.1064,0.0980,OD600:600
H,0.0816,0.1184,0.0931,0.0995,0.1009,0.1017,0.1051,0.0971,0.0925,0.0912,0.0814,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,0000,0000,0000,6000,6000,5000,0000,9000,9000,0000,7000,479,520
B,1100,1231,1208,1219,1200,5000,5000,9700,9850,9970,2400,5000,479,520
C,0000,9830,9720,9330,8000,6000,5000,7520,7560,7480,1300,6000,479,520
D,3000,6320,5680,5800,3000,1000,0000,4820,4720,4280,1100,0000,479,520
E,9000,3420,3280,3160,1300,2000,0000,2110,1720,1790,1200,1200,479,520
F,2400,1730,1020,1190,0000,0000,8000,7800,1150,1090,2000,0000,479,520
G,0000,5300,4300,4400,0000,1200,9000,3700,4000,2500,1400,1000,479,520
H,1500,0000,0000,3100,1800,0000,1100,3000,2000,0000,8000,7000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,7000,4000,3100,3600,2300,3100,8000,2300,0000,0000,1900,579,616
B,6000,3000,2800,3200,11741,11080,11861,2016,2032,1928,3000,2000,579,616
C,1000,2200,5300,1700,8356,8008,8231,1177,1291,1261,1600,1700,579,616
D,1300,2400,2000,2500,4570,4205,4503,6910,6430,4980,1200,0000,579,616
E,1100,9000,3000,1500,1960,1839,1916,2890,2940,3620,8000,3400,579,616
F,0000,2600,2800,2600,7280,9400,8370,9700,1830,1660,1400,1000,579,616
G,9000,2100,1800,0000,4520,5020,3160,1410,1460,6400,0000,5000,579,616
H,1600,5800,3300,3400,3000,6000,2500,3200,1400,1600,4000,6000,579,616
