, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1007,0.1232,0.0847,0.0942,0.0894,0.0936,0.0989,0.1018,0.1023,0.1073,0.0981,0.0816,OD600:600
B,0.0900,0.9925,1.2112,1.2766,1.0532,1.0611,1.0485,1.2657,1.2394,1.2298,0.1058,0.0986,OD600:600
C,0.0973,0.8900,0.9140,0.9759,0.7855,0.7717,0.7644,0.9585,0.9515,0.9712,0.1037,0.1006,OD600:600
D,0.0971,0.4436,0.4403,0.6726,0.5435,0.5446,0.5890,0.6411,0.7333,0.6296,0.1049,0.1028,OD600:600
E,0.1132,0.2766,0.2790,0.3053,0.3917,0.4326,0.4429,0.4732,0.4779,0.4818,0.2689,0.1028,OD600:600
F,0.0977,0.2114,0.2187,0.3173,0.3115,0.3758,0.3901,0.4245,0.4198,0.4205,0.3140,0.1046,OD600:600
G,0.1027,0.1467,0.1407,0.1445,0.1352,0.1485,0.1502,0.1690,0.1414,0.1410,0.1062,0.1053,OD600:600
H,0.0825,0.1358,0.1347,0.1003,0.1019,0.1004,0.1054,0.0999,0.1037,0.1019,0.0985,0.0869,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,7700,3300,9000,1000,1900,2300,7000,0000,3000,0000,4000,479,520
B,0000,1945,2108,2306,1300,2600,7000,1610,1686,1621,3000,1000,479,520
C,0000,1479,1520,1585,1700,8000,4000,1117,1122,1132,0000,0000,479,520
D,0000,7200,6730,7970,0000,0000,0000,2690,4050,4540,4000,0000,479,520
E,1900,3810,3880,3350,0000,0000,0000,9500,1050,1070,0000,0000,479,520
F,3200,2680,2440,2070,7000,0000,0000,6500,5900,6100,4000,1300,479,520
G,0000,7400,7600,7300,6000,0000,0000,3100,5300,6000,1600,3100,479,520
H,0000,7000,9600,0000,0000,0000,0000,0000,5000,0000,1300,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3700,2100,3300,0000,1200,1700,1000,3500,2700,1600,0000,7000,579,616
B,2400,6300,5500,4900,26119,25993,26693,7422,7522,7834,2200,1800,579,616
C,1700,2600,8000,6500,19448,17973,18075,5876,5732,5827,2000,1400,579,616
D,6000,5700,3300,1000,6771,4896,4649,1373,1827,2344,1300,1100,579,616
E,0000,0000,2200,1300,2911,2267,2300,6050,5660,6620,0000,2500,579,616
F,4000,1800,0000,1500,2252,1496,1130,3320,3310,3420,1100,1100,579,616
G,3400,2000,0000,2600,9120,7460,6080,1900,2070,2700,1000,0000,579,616
H,3900,8000,0000,0000,3400,1300,3000,5000,0000,3000,1800,1000,579,616
