, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0858,0.0926,0.0890,0.0931,0.0903,0.0963,0.0965,0.0948,0.0998,0.0871,0.0939,0.0832,OD600:600
B,0.0923,0.7169,0.7467,0.7848,0.5964,0.6652,0.6026,0.6518,0.6581,0.6795,0.1109,0.1027,OD600:600
C,0.0977,0.6134,0.6375,0.6633,0.4623,0.4653,0.4415,0.5699,0.5355,0.5409,0.1104,0.1014,OD600:600
D,0.0948,0.3815,0.4005,0.4936,0.3363,0.3420,0.3331,0.4136,0.4247,0.3949,0.1586,0.1054,OD600:600
E,0.0963,0.1899,0.1937,0.2731,0.2236,0.2450,0.2388,0.2851,0.3241,0.2892,0.1667,0.1050,OD600:600
F,0.1053,0.1687,0.1853,0.2281,0.2014,0.2157,0.2165,0.2582,0.2479,0.2426,0.1748,0.1084,OD600:600
G,0.1012,0.1491,0.1639,0.1603,0.1673,0.1744,0.1721,0.1762,0.1533,0.1463,0.1130,0.1048,OD600:600
H,0.0886,0.2586,0.1405,0.1099,0.1086,0.1083,0.1140,0.1191,0.1139,0.1151,0.1016,0.0838,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,7000,0000,2000,0000,1000,0000,0000,1000,0000,0000,479,520
B,0000,7800,8530,8790,0000,3000,0000,5050,5350,5230,0000,5000,479,520
C,0000,5860,6390,6230,0000,0000,2500,3720,3940,3910,0000,2100,479,520
D,0000,3140,3610,2420,1300,0000,2200,1490,1670,1670,5000,1000,479,520
E,3400,1360,1170,1030,1600,0000,0000,6600,7700,8100,2000,1000,479,520
F,0000,9600,9200,6200,1000,0000,6000,3900,4400,4800,0000,0000,479,520
G,6000,1200,6300,3600,0000,0000,2400,1300,0000,2700,2000,8000,479,520
H,1500,1000,0000,0000,0000,3000,0000,0000,0000,0000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2300,0000,2300,1000,4000,0000,2900,3400,0000,1400,2600,579,616
B,2400,3800,4000,1700,9123,8948,8759,3430,3356,3230,5000,4000,579,616
C,2500,0000,0000,0000,5691,5733,5600,2103,2048,2082,1700,2200,579,616
D,0000,5000,3300,0000,2331,2451,2090,8660,7740,8920,9000,4000,579,616
E,4500,9000,8000,1100,9830,9330,8820,2990,2820,3050,7000,0000,579,616
F,2100,0000,1700,4000,4080,5820,4650,1450,2150,1930,1900,1700,579,616
G,2600,2900,4000,2800,3590,2570,3080,1800,1360,1620,1900,4100,579,616
H,1600,1000,0000,8900,1900,2300,1300,1500,1000,3400,0000,0000,579,616
