, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0905,0.0905,0.0962,0.0930,0.0999,0.0975,0.0965,0.1023,0.0874,0.0928,0.0824,OD600:600
B,0.0955,0.6870,0.7737,0.8045,0.6354,0.6669,0.6385,0.7178,0.7158,0.7213,0.1096,0.1021,OD600:600
C,0.1005,0.6088,0.6785,0.8988,0.6931,0.6857,0.6606,0.8252,0.8060,0.8043,0.3132,0.1030,OD600:600
D,0.0991,0.3794,0.5853,0.6571,0.4876,0.5071,0.5002,0.5973,0.6120,0.5727,0.3475,0.1062,OD600:600
E,0.0991,0.1936,0.3901,0.4183,0.3886,0.3871,0.3993,0.4019,0.4479,0.4042,0.3269,0.1304,OD600:600
F,0.1061,0.1718,0.4018,0.4063,0.3601,0.3810,0.3613,0.3615,0.4326,0.3967,0.3449,0.3305,OD600:600
G,0.1020,0.1355,0.3784,0.3411,0.3631,0.3243,0.3353,0.3619,0.3466,0.3617,0.3452,0.3119,OD600:600
H,0.0934,0.2986,0.1496,0.1202,0.1097,0.1114,0.1142,0.1203,0.1144,0.1126,0.0993,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1200,4000,0000,1000,0000,2900,1300,2600,0000,6000,7000,479,520
B,0000,7300,8500,8620,0000,0000,1200,5120,5510,5230,0000,1000,479,520
C,0000,5560,5400,2450,1700,1400,0000,1580,1470,1700,0000,0000,479,520
D,2000,3000,2160,1200,0000,1100,0000,6900,6600,6800,0000,1000,479,520
E,4000,1200,6600,3100,3000,8000,0000,2500,2600,1500,2000,0000,479,520
F,1000,1010,2700,2700,0000,1000,7000,1800,3400,1200,0000,0000,479,520
G,8000,1800,4000,8000,3000,1700,1000,5000,1300,8000,8000,5000,479,520
H,5000,4000,6000,1900,0000,1100,0000,0000,5000,5000,6000,1600,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1100,5200,0000,1700,2600,2800,5000,2900,1700,0000,1700,579,616
B,0000,3200,0000,2700,10884,9852,10940,3862,4183,4159,2000,2400,579,616
C,0000,4800,1000,1700,2350,2627,2527,8750,9950,1341,1400,4000,579,616
D,1000,1000,2000,1700,9310,1140,9740,3810,3640,4080,7000,1400,579,616
E,5300,5000,2300,1000,4080,4180,3630,7200,1650,1910,9000,2900,579,616
F,2300,3600,0000,9000,2230,2740,2470,9300,1090,1100,0000,0000,579,616
G,1400,1500,0000,3000,1150,1250,9800,9500,6100,7400,4000,6000,579,616
H,0000,6400,2400,2700,0000,2700,2500,1200,2000,5500,6000,0000,579,616
