, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0393,0.0384,0.0371,0.0376,0.0382,0.0374,0.0372,0.0380,0.0421,0.0455,0.0366,0.0387,OD600:600
B,0.0373,0.6649,0.6760,0.6875,0.6693,0.7019,0.6765,0.5608,0.5686,0.5833,0.0383,0.0374,OD600:600
C,0.0390,0.5545,0.5542,0.5690,0.3718,0.3717,0.3737,0.4324,0.4252,0.4312,0.0385,0.0381,OD600:600
D,0.0363,0.3253,0.3327,0.3426,0.1888,0.1899,0.1882,0.2539,0.2631,0.2484,0.0469,0.0374,OD600:600
E,0.0375,0.1188,0.1310,0.1742,0.0853,0.0854,0.0836,0.1130,0.1760,0.1250,0.0374,0.0381,OD600:600
F,0.0457,0.0829,0.0889,0.0864,0.0580,0.0701,0.0571,0.0878,0.0962,0.0948,0.0385,0.0386,OD600:600
G,0.0383,0.0614,0.0700,0.0568,0.0449,0.0443,0.0474,0.0512,0.0508,0.0623,0.0371,0.0362,OD600:600
H,0.0372,0.0784,0.0411,0.0416,0.0370,0.0373,0.0376,0.0500,0.0370,0.0384,0.0457,0.0380,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,7000,0000,1200,1200,1000,9000,0000,1000,0000,9000,0000,479,520
B,1200,1209,1159,1189,3000,2800,1000,7820,7890,7680,0000,2000,479,520
C,3000,8400,8590,8710,0000,1500,5000,5870,5860,5650,2000,1500,479,520
D,0000,4840,5200,5040,2000,1300,0000,2880,2970,3030,6000,2200,479,520
E,2000,1820,1840,2240,0000,0000,0000,1280,1610,1400,0000,8000,479,520
F,0000,1160,1230,1240,4000,0000,0000,9300,8000,7400,0000,0000,479,520
G,7000,6700,6200,5200,3000,1300,0000,1800,2300,3300,6000,1100,479,520
H,1000,3100,1100,1000,0000,1000,1100,8000,6000,1400,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,0000,1800,0000,1400,2100,2200,2100,6700,1600,1800,2700,579,616
B,3800,2400,5800,3500,7159,7118,6663,2968,2939,2956,1400,4000,579,616
C,1400,0000,2300,5400,4922,5635,5534,2011,1948,2117,8000,1200,579,616
D,2100,2000,3100,0000,3221,3252,3295,1119,1199,1136,2800,4000,579,616
E,9000,1000,2000,0000,1497,1490,1510,3640,4730,3910,0000,0000,579,616
F,7000,1000,7000,2000,7330,6580,7110,3400,2530,3120,3000,1600,579,616
G,5000,0000,3100,2000,3620,3220,3890,1580,2170,1990,9000,1000,579,616
H,3600,2800,1300,0000,1500,8000,4500,1500,0000,1000,0000,2000,579,616
