, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1020,0.1202,0.0829,0.0891,0.0844,0.0891,0.0944,0.0957,0.0962,0.1015,0.0877,0.0825,OD600:600
B,0.0855,0.9700,1.2042,1.2763,1.0940,1.0944,1.0798,1.2699,1.2289,1.2222,0.1013,0.0897,OD600:600
C,0.0910,0.9012,0.9216,0.9745,0.8055,0.7959,0.7973,0.9634,0.9570,0.9780,0.1017,0.0922,OD600:600
D,0.0907,0.4347,0.4351,0.6733,0.5541,0.5604,0.5973,0.7352,0.7572,0.6571,0.1042,0.0962,OD600:600
E,0.0896,0.2723,0.2743,0.2997,0.4053,0.4490,0.4589,0.4859,0.4921,0.4918,0.2824,0.0978,OD600:600
F,0.0907,0.2098,0.2207,0.3233,0.3384,0.3890,0.3934,0.4420,0.4132,0.4420,0.3337,0.1001,OD600:600
G,0.1003,0.1452,0.1388,0.1427,0.1375,0.1518,0.1485,0.1659,0.1401,0.1382,0.1035,0.1015,OD600:600
H,0.0822,0.1337,0.1320,0.0978,0.0983,0.0980,0.1026,0.0964,0.0993,0.0984,0.0918,0.0849,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,1100,2600,0000,7000,2000,2000,1600,1600,2000,0000,0000,479,520
B,0000,1960,2185,2325,2500,0000,0000,1715,1689,1666,1400,4000,479,520
C,2000,1472,1545,1639,5000,5000,1100,1114,1206,1201,5000,4000,479,520
D,0000,7230,7120,8140,0000,8000,0000,2890,4320,4650,0000,0000,479,520
E,3000,3640,3660,3200,0000,0000,1900,7300,8600,1020,1600,1000,479,520
F,6000,2640,2340,1940,2600,2000,4000,5400,4200,5900,0000,0000,479,520
G,0000,1150,7800,9200,7000,0000,1100,4500,5800,4900,2000,2000,479,520
H,0000,7200,9100,1300,0000,2000,5000,0000,1800,8000,1000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,3600,0000,2800,0000,3300,1200,0000,2500,0000,3400,579,616
B,5000,4000,7400,5000,27983,28240,28474,8351,8708,8078,3400,1500,579,616
C,0000,3400,5800,2700,20666,19196,19584,5927,6378,6377,1300,4400,579,616
D,1600,2900,3900,5500,6377,4523,4289,1419,2071,2585,2100,1300,579,616
E,1200,7800,4000,3200,2716,2370,1919,6640,5530,6780,0000,1000,579,616
F,6000,2400,4700,1900,2158,1280,1052,2770,2850,3190,0000,0000,579,616
G,3000,2000,3900,2400,8770,5890,8300,2210,2070,2640,1400,0000,579,616
H,6000,3300,3000,0000,1000,0000,4000,2300,1000,1300,2000,2000,579,616
