, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0402,0.0373,0.0376,0.0417,0.0385,0.0376,0.0376,0.0386,0.0433,0.0457,0.0359,0.0391,OD600:600
B,0.0367,0.0504,0.0498,0.0510,0.0633,0.0673,0.0432,0.0471,0.0490,0.0489,0.0376,0.0382,OD600:600
C,0.0385,0.0524,0.0787,0.0516,0.0462,0.0435,0.0472,0.0479,0.0482,0.0476,0.0389,0.0379,OD600:600
D,0.0367,0.0526,0.0518,0.0503,0.0405,0.0422,0.0444,0.0482,0.0489,0.0469,0.0409,0.0375,OD600:600
E,0.0389,0.0520,0.0550,0.0509,0.0429,0.0422,0.0443,0.0470,0.0477,0.0611,0.0370,0.0384,OD600:600
F,0.0445,0.0525,0.0544,0.0526,0.0418,0.0519,0.0438,0.0476,0.0472,0.0467,0.0381,0.0382,OD600:600
G,0.0378,0.0545,0.0549,0.0524,0.0418,0.0410,0.0444,0.0470,0.0458,0.0568,0.0371,0.0442,OD600:600
H,0.0373,0.0480,0.0393,0.0409,0.0365,0.0372,0.0381,0.0425,0.0397,0.0394,0.0378,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,4000,0000,3000,5000,0000,2000,0000,2700,1000,7000,0000,479,520
B,0000,3700,1200,4200,0000,0000,2000,1500,2500,7000,0000,0000,479,520
C,6000,2200,5000,3000,8000,0000,0000,2800,1400,0000,0000,1300,479,520
D,0000,4200,3500,3400,3000,0000,2000,2300,1700,1000,1200,0000,479,520
E,8000,3100,3700,1700,0000,8000,2000,2400,1600,2200,1000,0000,479,520
F,0000,3100,2800,3600,5000,2800,1000,1900,1200,1200,0000,1000,479,520
G,4000,1100,4900,2800,1300,0000,2000,1700,1600,2200,5000,1500,479,520
H,0000,3000,1000,1000,0000,4000,0000,1800,0000,0000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,7000,1100,2000,4000,2000,0000,9000,4900,0000,0000,4200,579,616
B,0000,0000,2500,1700,4900,1150,7800,3300,2100,4500,7000,1500,579,616
C,2300,0000,3100,1000,1170,6200,8000,3200,1200,3000,1700,9000,579,616
D,0000,1700,3000,2800,5200,6000,1040,1600,7000,5400,4800,2600,579,616
E,1900,0000,1900,3000,5300,4800,8900,3900,6300,6000,8000,4000,579,616
F,0000,4000,2400,1700,6400,3400,9200,5600,2700,9200,1500,0000,579,616
G,2900,0000,3400,1100,1080,7200,7400,5800,3800,4500,1400,9000,579,616
H,1000,3000,0000,2100,2000,1600,1300,1700,3000,1500,1000,2200,579,616
