, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1005,0.1255,0.0877,0.0968,0.0906,0.0968,0.1003,0.1026,0.1037,0.1059,0.0981,0.0816,OD600:600
B,0.0909,1.0184,1.1660,1.2606,0.9942,0.9990,0.9892,1.2566,1.2423,1.2188,0.1079,0.1003,OD600:600
C,0.0972,0.8594,0.8647,0.9912,0.7563,0.7564,0.7523,0.9798,0.9632,0.9701,0.1295,0.1026,OD600:600
D,0.0968,0.4490,0.4634,0.6048,0.4978,0.4920,0.5374,0.5696,0.6347,0.5757,0.1316,0.1051,OD600:600
E,0.0895,0.2810,0.2990,0.3008,0.3341,0.3684,0.3793,0.4227,0.4213,0.4177,0.2116,0.1040,OD600:600
F,0.0956,0.2143,0.2454,0.2662,0.2597,0.3152,0.3297,0.3674,0.3604,0.3648,0.2644,0.1104,OD600:600
G,0.1017,0.1490,0.1526,0.1670,0.1582,0.1530,0.1518,0.1700,0.1615,0.1644,0.1283,0.1114,OD600:600
H,0.0834,0.1384,0.1365,0.1023,0.1038,0.1024,0.1059,0.1003,0.1037,0.1007,0.0956,0.0848,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,1200,2100,0000,6000,0000,1800,0000,3000,0000,1600,2000,479,520
B,9000,1977,2063,2132,7000,4200,1900,1534,1596,1563,1000,3000,479,520
C,0000,1408,1410,1354,1300,2200,0000,9580,9740,9910,1000,0000,479,520
D,2200,7600,6870,7300,1100,1000,0000,3130,4240,4470,3000,0000,479,520
E,1400,4100,3810,3050,4000,1500,1000,1430,1500,1530,2000,4000,479,520
F,4000,2650,2110,2200,1800,7000,8000,7700,9800,7900,0000,0000,479,520
G,0000,1220,1030,8300,1000,0000,1000,3900,6600,5600,9000,1100,479,520
H,9000,1250,9400,0000,0000,5000,4000,0000,1000,2000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,2600,4400,1500,2500,1200,4500,1600,0000,1300,1900,1800,579,616
B,0000,8100,5400,2500,24405,24192,24391,6849,6767,6455,2000,1500,579,616
C,2300,0000,2200,1100,15979,15544,15047,4356,4535,4434,0000,1600,579,616
D,1800,6500,1900,7000,7498,6225,5418,1760,2078,2322,3700,1300,579,616
E,2300,0000,1200,2800,3819,3251,2792,8350,8290,7750,0000,1400,579,616
F,1800,1400,0000,2700,2410,1920,1656,4590,5150,4560,0000,2000,579,616
G,5000,0000,2000,0000,7460,6360,6200,1110,2650,1640,5000,2600,579,616
H,1600,2600,1700,3600,8000,1100,2100,1500,0000,2300,2700,1000,579,616
