, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1002,0.1254,0.0890,0.0978,0.0930,0.0971,0.1007,0.1031,0.1036,0.1067,0.1003,0.0834,OD600:600
B,0.0925,1.0023,1.1905,1.2745,1.0039,1.0155,0.9981,1.2625,1.2380,1.2266,0.1078,0.1006,OD600:600
C,0.0990,0.8701,0.8830,0.9735,0.7466,0.7378,0.7284,0.9607,0.9518,0.9632,0.1053,0.1035,OD600:600
D,0.0984,0.4458,0.4423,0.6184,0.5109,0.5053,0.5534,0.5939,0.6718,0.5884,0.1066,0.1055,OD600:600
E,0.0933,0.2792,0.2799,0.2847,0.3540,0.3875,0.3997,0.4363,0.4439,0.4326,0.2267,0.1041,OD600:600
F,0.0987,0.2131,0.2213,0.2827,0.2798,0.3340,0.3525,0.3901,0.3752,0.3860,0.2859,0.1054,OD600:600
G,0.1031,0.1483,0.1424,0.1458,0.1344,0.1345,0.1388,0.1564,0.1388,0.1410,0.1062,0.1065,OD600:600
H,0.0818,0.1379,0.1360,0.1014,0.1035,0.1005,0.1070,0.1003,0.1025,0.1039,0.1006,0.0857,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,9700,0000,6000,1000,0000,0000,5000,1600,8000,5000,0000,479,520
B,1900,1940,2098,2143,5000,1400,1400,1541,1578,1576,0000,1300,479,520
C,0000,1428,1429,1486,0000,1300,1800,1106,1150,1082,7000,3000,479,520
D,9000,7040,6880,7820,2000,0000,2000,3080,4060,4670,1000,0000,479,520
E,6000,3740,3830,3590,4000,0000,0000,1160,1280,1270,3000,1000,479,520
F,2100,2750,2420,2450,1000,1800,0000,6600,1030,6400,4000,0000,479,520
G,0000,9700,8800,7900,1000,1000,9000,4000,5800,5900,1000,9000,479,520
H,3000,8600,7100,8000,0000,0000,5000,0000,5000,0000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,5300,3000,0000,1100,2600,2100,0000,8000,1500,0000,0000,579,616
B,0000,2200,4300,1400,24806,23742,25676,7297,7388,6893,4000,4500,579,616
C,2000,2500,8000,3400,18634,16954,17258,5110,5605,5070,5000,2600,579,616
D,0000,2300,3900,1400,7412,5946,5180,1606,2146,2167,0000,8000,579,616
E,1400,0000,1000,1400,3639,3027,2626,7080,5520,8770,1400,1500,579,616
F,3000,1600,1900,8000,2491,1688,1354,4550,3250,4940,9000,1200,579,616
G,0000,2500,1100,1200,8410,7000,5940,2120,1820,1940,3000,9000,579,616
H,0000,3500,1000,3200,0000,8000,1800,6000,0000,1100,0000,1100,579,616
