, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0869,0.0793,0.0818,0.0840,0.0814,0.0871,0.0837,0.0825,0.0847,0.0886,0.0841,0.0859,OD600:600
B,0.0984,1.0255,0.9931,0.9899,0.6855,0.6900,0.6793,1.0158,1.0017,1.0265,0.1145,0.1096,OD600:600
C,0.1048,0.8375,0.8069,0.7889,0.5219,0.5170,0.5035,0.8126,0.8043,0.8141,0.1009,0.0912,OD600:600
D,0.0978,0.5736,0.5591,0.5716,0.2872,0.2897,0.2805,0.5572,0.5608,0.5327,0.1009,0.0931,OD600:600
E,0.1006,0.3663,0.3667,0.3640,0.1649,0.1696,0.1679,0.3647,0.3390,0.3278,0.1019,0.0904,OD600:600
F,0.0996,0.2571,0.2084,0.1836,0.1244,0.1239,0.1295,0.1895,0.2129,0.2212,0.1121,0.0952,OD600:600
G,0.0994,0.1280,0.1432,0.1247,0.1140,0.1130,0.1109,0.1209,0.1196,0.1179,0.1039,0.0905,OD600:600
H,0.0817,0.1146,0.0908,0.0962,0.0978,0.0990,0.0966,0.0878,0.0859,0.0848,0.0821,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1300,0000,4000,0000,0000,2000,0000,0000,2000,0000,0000,479,520
B,7000,1640,1573,1569,5000,1000,9000,1272,1306,1377,7000,3000,479,520
C,0000,1314,1264,1179,8000,1200,1100,9510,9740,9870,1100,5000,479,520
D,0000,8900,8130,7500,1000,8000,0000,5980,6060,5730,2000,0000,479,520
E,1400,4870,5000,4040,0000,0000,6000,2840,2300,2430,0000,9000,479,520
F,4000,2550,1800,1950,0000,0000,2000,1420,1720,1500,0000,0000,479,520
G,2000,7300,7700,5500,0000,1100,4000,4300,6200,5100,2000,0000,479,520
H,0000,0000,2700,0000,1000,1100,0000,0000,0000,2000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,5000,3200,3300,0000,1100,2000,0000,0000,3200,1300,1600,579,616
B,1300,8300,3900,6000,16632,15432,16408,2826,2758,2634,1100,2100,579,616
C,7000,2800,2100,7400,11826,11095,10710,1871,1943,1928,1600,1500,579,616
D,1700,4100,4500,6000,5778,5693,5699,8510,1017,8670,2400,1900,579,616
E,1900,0000,4000,1000,2429,2471,2186,3230,3560,3280,3700,4000,579,616
F,3900,3500,2000,0000,8970,8920,1010,1770,2250,2450,3800,0000,579,616
G,2000,0000,0000,1800,3970,6120,3820,1710,1330,1430,0000,2400,579,616
H,1800,1900,9000,3200,2600,0000,0000,3200,1000,3000,2200,3100,579,616
