, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0564,0.0375,0.0371,0.0396,0.0374,0.0373,0.0370,0.0408,0.0377,0.0410,0.0356,0.0378,OD600:600
B,0.0383,0.0513,0.0478,0.0500,0.0444,0.0450,0.0451,0.0499,0.0467,0.0463,0.0381,0.0374,OD600:600
C,0.0392,0.0502,0.0532,0.0586,0.0457,0.0495,0.0432,0.0453,0.0461,0.0465,0.0375,0.0381,OD600:600
D,0.0372,0.0466,0.0476,0.0458,0.0422,0.0427,0.0433,0.0496,0.0446,0.0446,0.0372,0.0377,OD600:600
E,0.0396,0.0480,0.0467,0.0460,0.0427,0.0426,0.0437,0.0450,0.0444,0.0488,0.0376,0.0385,OD600:600
F,0.0379,0.0468,0.0457,0.0474,0.0413,0.0434,0.0426,0.0435,0.0448,0.0449,0.0375,0.0374,OD600:600
G,0.0390,0.0476,0.0475,0.0474,0.0445,0.0410,0.0431,0.0434,0.0444,0.0449,0.0371,0.0364,OD600:600
H,0.0376,0.0392,0.0387,0.0381,0.0370,0.0371,0.0363,0.0370,0.0371,0.0376,0.0377,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,1000,1900,1600,1000,0000,0000,3000,2300,0000,7000,1000,479,520
B,5000,3200,3700,1700,6000,1400,0000,1700,2500,1000,7000,0000,479,520
C,1400,0000,2800,9000,0000,0000,8000,2200,1500,0000,2600,0000,479,520
D,6000,4100,2900,4400,0000,2000,1300,1300,1900,6000,2000,5000,479,520
E,1100,2900,4200,2400,0000,7000,4000,2000,2200,5000,2000,0000,479,520
F,3000,2600,4000,2300,7000,2000,1000,9000,1300,3000,2000,0000,479,520
G,6000,4300,2100,1900,1400,3000,0000,1300,1400,1200,0000,8000,479,520
H,7000,1500,7000,1200,0000,2000,2000,2500,7000,8000,0000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,1600,0000,2100,2100,1900,1900,0000,2200,1000,0000,5100,579,616
B,0000,7000,6500,6000,8700,9400,8300,4960,3300,7300,3600,4000,579,616
C,5000,3000,9000,1500,1150,1110,7200,3300,5400,3300,2400,2900,579,616
D,0000,2700,9000,0000,7400,6200,8800,4800,1800,1300,1800,3300,579,616
E,1500,1000,2900,1100,6000,1060,8100,5400,4700,7700,1200,1700,579,616
F,2600,3000,3000,4200,6200,1110,5800,6900,4800,7600,4200,2000,579,616
G,1000,0000,5400,1000,8200,8100,1150,6100,7700,2100,1000,1900,579,616
H,3600,3800,3000,7000,8000,1400,1000,2900,2100,2900,1800,1800,579,616
