, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1009,0.1238,0.0876,0.0943,0.0899,0.0971,0.0985,0.1024,0.1015,0.1045,0.0952,0.0821,OD600:600
B,0.0878,1.0190,1.1482,1.2495,0.9830,0.9886,0.9791,1.2482,1.2414,1.2059,0.1054,0.0971,OD600:600
C,0.0959,0.8445,0.8450,0.9566,0.7160,0.7160,0.7136,0.9362,0.9246,0.9269,0.1065,0.0993,OD600:600
D,0.0969,0.4495,0.4457,0.5837,0.4844,0.4801,0.5193,0.5611,0.6140,0.5493,0.1058,0.1017,OD600:600
E,0.0873,0.2802,0.2815,0.2975,0.3253,0.3561,0.3669,0.4064,0.4093,0.4010,0.2007,0.1025,OD600:600
F,0.0949,0.2138,0.2195,0.2605,0.2478,0.3029,0.3132,0.3486,0.3482,0.3527,0.2452,0.1033,OD600:600
G,0.1018,0.1478,0.1409,0.1451,0.1347,0.1487,0.1476,0.1655,0.1435,0.1427,0.1062,0.1037,OD600:600
H,0.0827,0.1370,0.1346,0.1002,0.1022,0.1004,0.1047,0.1002,0.1015,0.0992,0.0944,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,1210,9000,0000,0000,2100,1000,1300,8000,1000,0000,1900,479,520
B,6000,2051,2057,2150,0000,7000,1600,1629,1639,1586,0000,3000,479,520
C,0000,1395,1448,1528,2300,2000,0000,1084,1091,1100,3000,0000,479,520
D,1200,7290,7030,7730,0000,5000,1400,3590,4400,4800,8000,3000,479,520
E,1100,3910,3810,3530,0000,9000,0000,1460,1410,1570,4000,0000,479,520
F,0000,2780,2310,2380,0000,1300,1500,8600,9800,9800,0000,0000,479,520
G,0000,1030,1060,8100,7000,2000,1000,5700,5700,6200,1100,0000,479,520
H,0000,1120,7900,2100,0000,0000,3000,1300,0000,3000,7000,9000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,1100,2800,1500,4600,2700,0000,2000,1000,1000,2600,5000,579,616
B,1800,9000,2700,2000,23816,23321,24728,6580,6705,6524,1200,2600,579,616
C,0000,0000,1900,4000,17416,16202,16931,5024,4849,5154,3100,1800,579,616
D,2700,9000,2900,1000,8158,6576,5913,1678,2345,2411,3900,2100,579,616
E,0000,8000,1900,1000,4062,3438,3049,8450,7930,9400,1200,6000,579,616
F,0000,0000,2500,1900,2634,2058,1709,3660,4280,4140,4000,6000,579,616
G,4000,0000,1200,1500,7460,7210,6280,1920,1880,2040,1400,2100,579,616
H,4000,2900,3900,1700,0000,2000,2700,8000,1100,6000,2900,7000,579,616
