, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0858,0.0923,0.0925,0.0953,0.0907,0.0984,0.0967,0.0980,0.1033,0.0873,0.0936,0.0830,OD600:600
B,0.0924,0.6567,0.7666,0.7977,0.6362,0.6673,0.6424,0.7224,0.7173,0.7139,0.1092,0.1018,OD600:600
C,0.0968,0.5990,0.6551,0.9130,0.6990,0.6893,0.6621,0.8307,0.8237,0.8234,0.3228,0.1021,OD600:600
D,0.0949,0.3660,0.5898,0.6499,0.4930,0.4974,0.4941,0.5994,0.6169,0.5752,0.3436,0.1058,OD600:600
E,0.0948,0.1907,0.4008,0.4081,0.3752,0.3859,0.3941,0.4000,0.4141,0.4242,0.3324,0.1081,OD600:600
F,0.1023,0.1667,0.4091,0.4009,0.3631,0.3526,0.3574,0.3607,0.4332,0.3980,0.3424,0.3285,OD600:600
G,0.1029,0.1380,0.3651,0.3515,0.3446,0.3485,0.3605,0.3557,0.3435,0.3651,0.3458,0.3209,OD600:600
H,0.0977,0.3014,0.1426,0.1182,0.1087,0.1089,0.1134,0.1184,0.1156,0.1132,0.1042,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,4000,0000,1400,5000,0000,7000,8000,0000,3000,1400,1200,479,520
B,0000,7420,8380,9160,2300,5000,4000,5290,5500,5350,2000,1800,479,520
C,1200,5960,5470,2500,7000,0000,5000,1480,1510,1960,0000,0000,479,520
D,5000,3100,2080,1060,1000,7000,0000,6200,8400,7100,6000,0000,479,520
E,9000,1320,7700,7000,0000,0000,2000,2700,4000,5000,0000,0000,479,520
F,0000,9100,3100,2500,5000,0000,5000,3100,2300,1400,0000,3000,479,520
G,0000,2200,1500,0000,0000,6000,0000,9000,6000,5000,1000,0000,479,520
H,1200,0000,6000,8000,0000,0000,1000,0000,1100,3000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,3500,1500,8000,1400,2500,7000,5000,3500,1400,1800,4000,579,616
B,2000,4200,7000,7800,10782,10816,10788,3958,4148,4090,4000,2600,579,616
C,7000,0000,3000,2100,2486,2446,2535,8660,1196,1250,1200,6000,579,616
D,0000,6200,3000,0000,1018,1166,1005,3990,4330,4870,1600,2700,579,616
E,1500,0000,1200,3300,4790,5450,4490,1500,1710,1890,2000,2700,579,616
F,7000,0000,0000,1100,2990,2710,2670,9300,8400,1060,1200,1200,579,616
G,9000,0000,7000,2900,8000,1110,1440,5600,1290,6900,9000,1200,579,616
H,4800,0000,7000,2900,2600,0000,2000,4000,1100,3400,8000,0000,579,616
