, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0866,0.0931,0.0934,0.0972,0.0940,0.0979,0.0980,0.0981,0.1031,0.0873,0.0940,0.0840,OD600:600
B,0.0978,0.5806,0.7425,0.7914,0.6500,0.6898,0.6684,0.7648,0.7413,0.6985,0.1086,0.1013,OD600:600
C,0.1015,0.4584,0.6445,0.9595,0.7125,0.7040,0.6661,0.8866,0.8824,0.9016,0.2998,0.1009,OD600:600
D,0.0988,0.2893,0.5701,0.6152,0.5208,0.3915,0.4359,0.6127,0.5850,0.5746,0.3315,0.1048,OD600:600
E,0.1142,0.1922,0.3876,0.3581,0.3780,0.3276,0.2812,0.3669,0.3533,0.3569,0.3061,0.1018,OD600:600
F,0.1059,0.1656,0.4214,0.3446,0.2784,0.2846,0.2760,0.3337,0.3157,0.2937,0.3258,0.3005,OD600:600
G,0.1025,0.1639,0.3724,0.3608,0.2522,0.2805,0.1877,0.2886,0.2817,0.2952,0.3269,0.2400,OD600:600
H,0.0982,0.2961,0.1512,0.1119,0.1089,0.1229,0.1158,0.1208,0.1137,0.1140,0.0996,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,6000,6000,0000,0000,2600,0000,4000,0000,1000,0000,479,520
B,0000,9260,1032,1035,3000,1000,1000,6930,6790,6170,1000,0000,479,520
C,4000,6200,6360,3130,0000,1200,0000,2000,1740,2240,4000,9000,479,520
D,0000,3860,2660,1430,1600,6000,0000,7500,8600,7700,1600,0000,479,520
E,0000,1940,5500,3800,1500,1200,1300,1800,4500,2500,0000,2100,479,520
F,4000,1260,7900,3900,0000,1500,1000,6000,2100,1700,2000,0000,479,520
G,0000,2100,2600,0000,1000,0000,1000,0000,0000,1300,5000,7000,479,520
H,2900,0000,0000,3400,0000,0000,1600,2200,0000,3000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,5000,1200,2500,6000,3300,6000,1900,3400,0000,0000,6000,579,616
B,2000,6900,4500,7200,12748,11850,12068,4797,4938,4835,1000,0000,579,616
C,8000,3100,4200,2300,2915,2921,2425,1008,1198,1593,2300,1600,579,616
D,1500,1500,2400,0000,1360,1409,1367,5490,5850,4930,0000,0000,579,616
E,2200,0000,3200,1200,6420,5530,6650,1970,2310,2120,3000,2500,579,616
F,2000,3200,1000,1800,2900,3760,3360,1140,1650,2230,0000,0000,579,616
G,0000,2300,9000,0000,1840,1100,1490,5700,1030,1420,1100,3400,579,616
H,2100,1200,1900,2100,3600,1900,0000,0000,2800,3000,0000,2200,579,616
