, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0856,0.0858,0.0845,0.0882,0.0833,0.0898,0.0896,0.0847,0.0873,0.0891,0.0872,0.0852,OD600:600
B,0.1031,1.0109,0.9812,0.9801,0.7070,0.7134,0.7044,1.0089,0.9967,1.0199,0.1051,0.1015,OD600:600
C,0.1064,0.8220,0.7935,0.7773,0.5283,0.5262,0.5150,0.8063,0.7999,0.8096,0.1024,0.0937,OD600:600
D,0.1064,0.5745,0.5571,0.5597,0.2923,0.2920,0.2877,0.5546,0.5593,0.5422,0.1025,0.0987,OD600:600
E,0.1087,0.3653,0.3614,0.3589,0.1674,0.1689,0.1658,0.3530,0.3344,0.3215,0.1016,0.0938,OD600:600
F,0.1019,0.2589,0.2252,0.1949,0.1255,0.1251,0.1308,0.1988,0.2105,0.2185,0.1081,0.0989,OD600:600
G,0.1019,0.1290,0.1396,0.1256,0.1149,0.1127,0.1128,0.1216,0.1218,0.1186,0.1046,0.0944,OD600:600
H,0.0812,0.1201,0.0961,0.1000,0.1007,0.1019,0.1006,0.0927,0.0886,0.0901,0.0841,0.0833,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,2000,0000,0000,0000,0000,1000,1400,0000,0000,9000,1200,479,520
B,0000,1398,1321,1351,4000,2000,1500,1088,1111,1148,5000,1000,479,520
C,0000,1052,1043,1035,0000,1400,0000,8740,8670,8560,5000,1800,479,520
D,0000,6850,6740,6600,7000,1000,0000,5950,6070,5190,8000,0000,479,520
E,0000,3570,3890,3790,1000,2600,0000,2680,2400,2160,9000,0000,479,520
F,0000,2040,1400,1770,0000,1000,0000,1080,1340,1230,0000,0000,479,520
G,1300,5600,5600,4600,0000,0000,2200,2700,2800,5000,0000,0000,479,520
H,1900,0000,9000,0000,1000,0000,0000,0000,2000,1700,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,2200,1400,1500,1700,7000,2000,3400,1600,2700,2500,0000,579,616
B,0000,4700,6400,6200,16051,15538,15777,2688,2874,2816,2500,1100,579,616
C,1300,8300,4000,8100,11154,10705,10958,1934,1868,1933,9000,3100,579,616
D,2600,1800,1700,2100,5711,6089,5691,8740,8400,9140,2400,1000,579,616
E,1300,0000,4400,1800,2185,2233,2380,3950,2730,2850,2000,0000,579,616
F,3100,2900,1600,7000,9330,1043,1025,2360,2270,2230,1800,9000,579,616
G,1600,0000,0000,2000,4030,4030,4250,1120,1240,1170,2300,2400,579,616
H,0000,3000,3100,1600,2000,2200,1500,4000,1000,1500,1500,0000,579,616
