, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0875,0.0938,0.0932,0.0987,0.0934,0.1001,0.0977,0.0986,0.1034,0.0870,0.0950,0.0835,OD600:600
B,0.0993,0.5769,0.7501,0.8046,0.6372,0.6791,0.6610,0.7696,0.7517,0.6854,0.1114,0.1021,OD600:600
C,0.1011,0.4463,0.6976,0.9756,0.7108,0.7010,0.6675,0.9089,0.9006,0.9257,0.3073,0.1027,OD600:600
D,0.0994,0.2885,0.5901,0.6251,0.4875,0.3851,0.4441,0.6138,0.6297,0.5839,0.3456,0.1060,OD600:600
E,0.1098,0.1951,0.3893,0.3458,0.3297,0.3247,0.2851,0.3829,0.3508,0.3503,0.3274,0.1103,OD600:600
F,0.1085,0.1678,0.3956,0.3377,0.2904,0.2953,0.2680,0.3394,0.3332,0.3101,0.3037,0.3225,OD600:600
G,0.1053,0.1554,0.3732,0.3629,0.2502,0.2892,0.2057,0.2830,0.2922,0.2942,0.3312,0.3002,OD600:600
H,0.1026,0.3116,0.1519,0.1185,0.1129,0.1119,0.1180,0.1282,0.1140,0.1206,0.1020,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,0000,3400,1200,0000,0000,1000,1000,5000,0000,1700,9000,479,520
B,1000,8260,9720,1042,0000,7000,0000,6460,6380,5570,0000,1000,479,520
C,0000,6370,6140,2970,2700,9000,7000,1840,1930,2280,0000,1300,479,520
D,0000,3750,2520,1270,0000,1000,9000,9300,1010,7500,1300,0000,479,520
E,2800,1790,8400,4000,7000,0000,0000,1500,2400,3300,1500,9000,479,520
F,4500,1740,7300,3300,1000,0000,6000,1800,7000,1900,1000,0000,479,520
G,5000,2000,3100,3700,0000,1000,3000,2000,1700,7000,1400,3000,479,520
H,7000,3400,3000,1600,0000,5000,6000,5000,2000,0000,1900,1100,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,5400,2000,4000,3000,4000,2400,1800,2900,2300,9000,5000,579,616
B,1300,7600,7200,6700,11822,11807,12089,4590,4565,4390,0000,6000,579,616
C,2600,1700,2600,3000,2798,2874,2581,1189,1148,1406,5000,1900,579,616
D,3500,5000,5000,2200,1411,1329,1547,5440,5690,5250,6000,1200,579,616
E,3800,2000,1300,1600,6320,7490,6670,2600,2270,1440,2300,1200,579,616
F,0000,1500,2000,1400,3350,3420,2620,1050,1310,1920,9000,0000,579,616
G,3000,0000,1700,2000,1960,1620,1680,1320,8600,7700,0000,2000,579,616
H,6000,0000,3200,4800,2200,2600,2100,3200,1300,4900,8000,2100,579,616
