, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0872,0.0982,0.0947,0.0950,0.0933,0.0985,0.0964,0.0969,0.1007,0.0872,0.0894,0.0836,OD600:600
B,0.1004,0.5871,0.7526,0.7983,0.6555,0.6972,0.6720,0.7640,0.7426,0.7018,0.1074,0.0999,OD600:600
C,0.1017,0.4806,0.6841,0.9575,0.7172,0.7048,0.6605,0.8859,0.8768,0.9155,0.3015,0.1009,OD600:600
D,0.0998,0.2936,0.5793,0.6164,0.5132,0.4188,0.4325,0.6102,0.5892,0.5718,0.3141,0.1044,OD600:600
E,0.1181,0.1936,0.3908,0.3616,0.3859,0.3355,0.2723,0.3581,0.3479,0.3411,0.2984,0.1114,OD600:600
F,0.1063,0.1634,0.3903,0.3646,0.2732,0.2898,0.2643,0.3300,0.3250,0.3720,0.3123,0.3153,OD600:600
G,0.1064,0.1567,0.3643,0.3566,0.2425,0.2541,0.1755,0.2806,0.2738,0.2918,0.3126,0.2541,OD600:600
H,0.1012,0.2703,0.1440,0.1160,0.1094,0.1201,0.1187,0.1279,0.1127,0.1147,0.0989,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,0000,7000,0000,0000,0000,7000,1000,0000,5000,6000,0000,479,520
B,0000,8760,9900,1074,9000,9000,1000,6860,6850,6320,0000,3000,479,520
C,1000,6520,6230,3090,1500,1800,0000,1840,1860,2240,0000,2000,479,520
D,1700,3430,2400,1070,0000,1000,1500,9300,8800,9000,0000,0000,479,520
E,1300,1780,7700,5800,0000,3000,0000,7000,3300,3800,0000,5000,479,520
F,9000,1350,3000,4900,6000,0000,0000,1000,2700,4400,0000,1000,479,520
G,0000,4100,1400,2100,2000,4000,1200,4000,0000,1700,0000,1100,479,520
H,2600,0000,0000,0000,0000,3000,2700,2000,0000,0000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,0000,3000,2800,1800,1000,1200,3600,1600,1700,1300,2200,579,616
B,9000,5500,4100,8400,12196,11964,11814,4924,4559,4562,1300,2000,579,616
C,3200,9000,6600,5100,2599,2766,2700,1233,1167,1569,0000,1300,579,616
D,1800,5400,2500,0000,1225,1418,1374,5180,5420,4510,3200,1500,579,616
E,3300,1100,1800,3900,6370,5820,6310,2470,2560,2040,5000,1600,579,616
F,9000,2000,2200,1100,3180,3330,2500,1520,1150,1670,1800,1100,579,616
G,3000,4000,1000,8000,1720,1530,1680,8600,6000,7900,1700,9000,579,616
H,0000,0000,4100,0000,1700,1300,3400,5000,0000,3300,7000,0000,579,616
