, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0387,0.0359,0.0361,0.0387,0.0365,0.0389,0.0368,0.0384,0.0378,0.0466,0.0369,0.0381,OD600:600
B,0.0417,0.9428,0.9342,0.9294,0.1820,0.1828,0.1807,0.8032,0.8128,0.8009,0.0414,0.0450,OD600:600
C,0.0461,0.7356,0.7290,0.7270,0.1359,0.1364,0.1368,0.6191,0.6197,0.6104,0.0375,0.0387,OD600:600
D,0.0377,0.4590,0.4356,0.4447,0.0892,0.0909,0.0911,0.3468,0.3650,0.3149,0.0384,0.0380,OD600:600
E,0.0397,0.2570,0.2508,0.2438,0.0700,0.0734,0.0746,0.1684,0.1495,0.1564,0.0385,0.0377,OD600:600
F,0.0372,0.1218,0.1095,0.1188,0.0564,0.0544,0.0561,0.0773,0.0802,0.0796,0.0505,0.0390,OD600:600
G,0.0385,0.0574,0.0754,0.0576,0.0451,0.0441,0.0446,0.0536,0.0528,0.0545,0.0388,0.0373,OD600:600
H,0.0368,0.0552,0.0388,0.0380,0.0359,0.0377,0.0358,0.0364,0.0372,0.0382,0.0383,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,4000,0000,1200,0000,0000,1400,0000,3000,1000,2200,0000,479,520
B,0000,1734,1760,1742,1800,0000,0000,1489,1542,1511,0000,1000,479,520
C,2100,1293,1255,1292,0000,0000,0000,1070,1054,1028,0000,7000,479,520
D,0000,8080,7460,7270,0000,0000,2700,5600,5560,5180,3000,5000,479,520
E,0000,3980,3890,3920,1100,3000,1400,2230,1970,2360,1200,2000,479,520
F,0000,1610,1210,1850,1800,0000,0000,1130,8900,1120,2600,0000,479,520
G,0000,6700,5600,7600,8000,0000,7000,3500,3600,3200,3000,4000,479,520
H,0000,0000,0000,0000,0000,0000,8000,0000,9000,3000,1000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1200,2200,4300,3000,1700,3500,1700,1600,1100,3400,1700,579,616
B,3300,5100,1700,2000,3570,3533,3646,1657,1606,1574,7000,1300,579,616
C,4000,0000,2200,3000,2577,2823,2527,1149,1060,1216,2400,1300,579,616
D,0000,2100,6300,3000,1401,1383,1425,5840,5480,5230,1500,0000,579,616
E,1300,0000,1400,2200,9910,1137,9270,2880,2020,2440,1500,1200,579,616
F,4000,9000,1800,3700,6670,6320,7430,1370,1370,1480,7000,3200,579,616
G,1800,1500,3300,2400,3780,4070,3010,1290,7600,7400,2700,1000,579,616
H,1000,0000,2100,8000,9000,1700,1900,9000,1600,2200,1600,0000,579,616
