, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0561,0.0373,0.0371,0.0393,0.0375,0.0373,0.0370,0.0424,0.0379,0.0428,0.0364,0.0377,OD600:600
B,0.0384,0.0643,0.0598,0.0637,0.0466,0.0467,0.0471,0.0560,0.0529,0.0534,0.0377,0.0371,OD600:600
C,0.0386,0.0603,0.0613,0.0617,0.0464,0.0502,0.0442,0.0494,0.0499,0.0510,0.0377,0.0382,OD600:600
D,0.0372,0.0544,0.0537,0.0552,0.0420,0.0428,0.0429,0.0501,0.0493,0.0493,0.0377,0.0371,OD600:600
E,0.0388,0.0549,0.0557,0.0566,0.0424,0.0430,0.0439,0.0500,0.0488,0.0531,0.0373,0.0380,OD600:600
F,0.0382,0.0554,0.0547,0.0560,0.0437,0.0437,0.0430,0.0478,0.0506,0.0498,0.0374,0.0377,OD600:600
G,0.0383,0.0564,0.0603,0.0560,0.0452,0.0414,0.0441,0.0478,0.0493,0.0500,0.0373,0.0368,OD600:600
H,0.0378,0.0439,0.0393,0.0383,0.0369,0.0385,0.0361,0.0369,0.0366,0.0381,0.0378,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1500,0000,2300,2000,0000,0000,0000,1800,7000,0000,0000,479,520
B,1400,3300,3900,5800,8000,4000,8000,2200,2100,3500,0000,0000,479,520
C,5000,5800,3800,4500,1500,5000,7000,3300,2200,1800,0000,1300,479,520
D,2000,4200,4000,1400,0000,7000,1200,1400,1500,2300,4000,5000,479,520
E,0000,7800,2300,4300,9000,0000,1400,5000,3900,3200,2000,3000,479,520
F,0000,4700,2700,3400,0000,0000,8000,2100,1200,2700,1200,4000,479,520
G,0000,3600,2500,6300,0000,1300,5000,2400,2600,2500,1400,1000,479,520
H,2800,0000,1000,8000,0000,0000,0000,0000,1100,0000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3400,1400,7000,1500,2700,3300,0000,1200,2400,0000,1000,7000,579,616
B,0000,3700,1900,2100,1460,1210,9500,4130,4800,7400,0000,0000,579,616
C,1600,1500,2800,2100,8800,9100,6100,2400,6400,4300,3700,1600,579,616
D,0000,2600,2200,1800,3100,7700,8900,1700,3600,8600,1000,2200,579,616
E,4000,2400,2500,5000,5800,5600,1300,3700,4300,2200,1600,2600,579,616
F,2400,1400,3800,8000,3800,7300,5700,6000,4400,7300,4700,1200,579,616
G,2400,1100,2400,2600,1000,7700,9100,4200,3100,6200,1900,5000,579,616
H,2400,3100,2000,2900,0000,0000,2000,8000,0000,1700,2100,7000,579,616
