, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0558,0.0515,0.0369,0.0388,0.0370,0.0375,0.0367,0.0445,0.0379,0.0428,0.0363,0.0377,OD600:600
B,0.0385,0.8496,0.8181,0.8547,0.9466,0.8077,0.7844,0.8752,0.8588,0.8444,0.0385,0.0370,OD600:600
C,0.0393,0.7568,0.7368,0.7917,0.5122,0.5111,0.5092,0.6544,0.6580,0.6475,0.0375,0.0381,OD600:600
D,0.0367,0.3918,0.3848,0.4245,0.3413,0.3264,0.3406,0.3892,0.3944,0.3847,0.0375,0.0374,OD600:600
E,0.0375,0.2147,0.2148,0.2166,0.1851,0.1860,0.1864,0.2124,0.2150,0.2145,0.0374,0.0381,OD600:600
F,0.0385,0.1421,0.1440,0.1523,0.1178,0.1216,0.1197,0.1366,0.1429,0.1420,0.0376,0.0386,OD600:600
G,0.0392,0.0745,0.0696,0.0708,0.0569,0.0521,0.0539,0.0633,0.0646,0.0651,0.0379,0.0365,OD600:600
H,0.0374,0.0652,0.0648,0.0379,0.0372,0.0380,0.0358,0.0370,0.0363,0.0380,0.0371,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,4100,0000,3100,0000,0000,0000,0000,2100,2000,0000,3000,479,520
B,0000,2881,2774,2891,4000,2700,1200,2037,1988,1886,0000,4000,479,520
C,0000,2549,2606,2682,0000,3000,2600,1827,1851,1794,0000,0000,479,520
D,0000,1218,1242,1314,7000,2300,9000,9360,9530,9370,1500,0000,479,520
E,0000,6060,6170,6020,5000,6000,9000,4330,4700,4650,6000,9000,479,520
F,0000,3980,4120,4390,7000,3000,0000,2900,3000,3130,3000,2000,479,520
G,2000,1500,1450,1480,1800,2400,1300,9800,1000,9400,0000,2200,479,520
H,5000,1060,1210,0000,0000,0000,1800,0000,5000,6000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,2400,0000,0000,3700,2500,0000,0000,1200,0000,3800,3500,579,616
B,0000,3700,3500,2400,6296,6052,5898,3981,4058,4330,2000,2200,579,616
C,1900,1900,2000,3800,9011,9069,8564,3543,3845,3690,2000,1000,579,616
D,3800,1400,2200,9000,8990,9009,9006,2835,3025,2890,1900,5000,579,616
E,1500,3100,2300,0000,5882,6151,5884,1752,1714,1637,2000,2600,579,616
F,0000,3000,0000,1900,3583,3680,3440,9900,1085,1011,2000,8000,579,616
G,1100,1300,2000,2200,7240,6880,7330,1650,2520,2600,3000,1300,579,616
H,2000,6000,1000,0000,1900,1500,3000,1100,2500,1100,6000,4000,579,616
