, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0873,0.0787,0.0807,0.0810,0.0802,0.0838,0.0819,0.0814,0.0839,0.0890,0.0825,0.0833,OD600:600
B,0.0926,0.9967,0.9711,0.9666,0.6788,0.6853,0.6792,0.9895,0.9817,0.9984,0.1145,0.1128,OD600:600
C,0.1017,0.8087,0.7843,0.7683,0.5097,0.5102,0.5000,0.7932,0.7832,0.7907,0.0990,0.0869,OD600:600
D,0.0901,0.5642,0.5472,0.5518,0.2888,0.2916,0.2855,0.5483,0.5534,0.5349,0.1006,0.0906,OD600:600
E,0.0961,0.3599,0.3549,0.3489,0.1674,0.1724,0.1718,0.3492,0.3320,0.3222,0.1014,0.0842,OD600:600
F,0.0943,0.2534,0.2365,0.2032,0.1219,0.1219,0.1306,0.1990,0.2069,0.2027,0.0973,0.0868,OD600:600
G,0.0949,0.1235,0.1334,0.1220,0.1107,0.1107,0.1087,0.1192,0.1193,0.1148,0.1003,0.0827,OD600:600
H,0.0820,0.1119,0.0922,0.0908,0.0976,0.0977,0.0976,0.0897,0.0845,0.0839,0.0819,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,1200,0000,0000,0000,0000,0000,7000,1700,5000,479,520
B,4000,1339,1282,1278,0000,6000,1000,1095,1119,1094,0000,0000,479,520
C,0000,1065,1061,1034,0000,7000,0000,8280,8330,8270,0000,0000,479,520
D,0000,6800,6540,6520,1400,2200,1100,5380,5430,5170,0000,0000,479,520
E,4000,3900,3480,3760,9000,0000,8000,2490,2200,2160,0000,0000,479,520
F,0000,2000,1660,1700,1400,0000,1100,9700,1170,1180,7000,0000,479,520
G,1000,5600,7200,5300,0000,5000,5000,4400,3200,2800,0000,0000,479,520
H,1600,3100,9000,2000,3000,0000,2000,0000,3000,8000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,4000,1300,0000,1000,2900,3400,6000,1300,1500,2800,3400,579,616
B,2000,5900,3900,8100,15455,15272,15734,2609,2777,2944,0000,3100,579,616
C,1300,5200,4900,3700,11228,10412,10696,1439,1899,1733,1400,1600,579,616
D,1100,2200,2400,3900,5397,6034,5414,7470,8610,7480,9000,4000,579,616
E,1300,0000,3200,2000,2423,2404,2179,3950,2990,3750,3000,2500,579,616
F,2300,2500,6000,0000,8910,9440,1023,1570,1940,2600,0000,1800,579,616
G,1500,2000,1900,2500,4900,4600,3620,1320,1480,1350,1100,7000,579,616
H,2700,2400,2300,0000,1900,2200,2500,1900,0000,2000,2800,4000,579,616
