, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0842,0.0846,0.0820,0.0846,0.0838,0.0917,0.0874,0.0855,0.0872,0.0887,0.0881,0.0876,OD600:600
B,0.1015,1.0193,1.0045,1.0053,0.6181,0.6247,0.6195,0.9727,0.9695,0.9666,0.1061,0.1250,OD600:600
C,0.1063,0.8156,0.8016,0.7935,0.4515,0.4545,0.4512,0.7646,0.7562,0.7559,0.1025,0.0975,OD600:600
D,0.0979,0.5501,0.5324,0.5421,0.2668,0.2655,0.2650,0.4853,0.4909,0.4664,0.1020,0.0964,OD600:600
E,0.1013,0.3503,0.3416,0.3349,0.1626,0.1617,0.1607,0.2891,0.2600,0.2618,0.1005,0.0940,OD600:600
F,0.1004,0.2113,0.1874,0.1788,0.1241,0.1228,0.1264,0.1654,0.1715,0.1722,0.1029,0.0956,OD600:600
G,0.1010,0.1283,0.1454,0.1251,0.1137,0.1124,0.1105,0.1204,0.1194,0.1169,0.1044,0.0920,OD600:600
H,0.0893,0.1178,0.0906,0.0951,0.0978,0.1005,0.1014,0.0870,0.0848,0.0844,0.0823,0.0836,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,0000,5000,0000,0000,0000,0000,4000,2100,0000,9000,0000,479,520
B,0000,1208,1171,1208,2200,1000,1000,9490,9840,1001,0000,3000,479,520
C,1000,9430,9240,9480,1300,2000,3000,7490,7630,7470,3000,0000,479,520
D,1100,6270,5870,5800,3000,5000,1900,4750,4730,4180,3000,0000,479,520
E,1100,3500,3370,3170,0000,1100,9000,1940,1810,1860,0000,1000,479,520
F,2000,1560,1030,1200,0000,1800,6000,9700,1010,8400,0000,0000,479,520
G,0000,1400,2700,4400,1300,1300,6000,3800,4300,3200,0000,1400,479,520
H,0000,0000,3000,1500,0000,9000,1000,2000,4000,9000,4000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,2600,5900,0000,3500,1400,4900,1100,4000,3000,1800,1900,579,616
B,1300,4800,2900,1500,10341,10062,10189,1794,1729,1627,2200,6000,579,616
C,1800,1800,1300,3400,7528,7488,7414,9780,1100,1040,1000,6000,579,616
D,9000,3600,0000,8000,4002,3954,4158,6230,6440,6820,1200,1300,579,616
E,2100,9000,3000,4000,1876,1814,1586,2490,3100,2400,2900,0000,579,616
F,5700,1200,1800,0000,9130,7130,8180,1820,1520,1620,1200,1000,579,616
G,1900,0000,1000,1000,3460,4550,4460,1340,9600,1100,2100,2700,579,616
H,6000,6000,1000,0000,2300,0000,2300,2100,2900,0000,4600,0000,579,616
