, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1019,0.1254,0.0857,0.0954,0.0893,0.0945,0.0989,0.1002,0.1014,0.1160,0.0976,0.0826,OD600:600
B,0.0881,0.9665,1.2113,1.2857,1.0801,1.0745,1.0629,1.2738,1.2300,1.2270,0.1055,0.0984,OD600:600
C,0.0972,0.8770,0.9232,0.9804,0.7879,0.7865,0.7903,0.9660,0.9646,0.9844,0.1039,0.1004,OD600:600
D,0.0958,0.4309,0.4332,0.6644,0.5642,0.5649,0.6179,0.7536,0.7612,0.6660,0.1058,0.1027,OD600:600
E,0.1082,0.2751,0.2756,0.2945,0.4184,0.4578,0.4694,0.4798,0.4898,0.5000,0.2888,0.1013,OD600:600
F,0.0972,0.2134,0.2255,0.3460,0.3495,0.3996,0.3829,0.4379,0.4241,0.4425,0.3243,0.1033,OD600:600
G,0.1016,0.1499,0.1415,0.1448,0.1338,0.1420,0.1412,0.1649,0.1382,0.1402,0.1064,0.1051,OD600:600
H,0.0830,0.1381,0.1356,0.1010,0.1008,0.1005,0.1080,0.0993,0.1007,0.1004,0.0985,0.0859,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1380,2000,1400,0000,0000,0000,1000,0000,3000,6000,0000,479,520
B,1400,2495,2545,2742,0000,2900,1000,1857,1869,1847,0000,4000,479,520
C,0000,1808,1845,1885,9000,8000,2000,1263,1259,1255,0000,5000,479,520
D,2600,1043,9520,1009,1200,0000,7000,3130,4390,4800,0000,7000,479,520
E,7000,5430,5320,4470,7000,0000,1600,9500,9100,1060,1500,1700,479,520
F,0000,4090,3770,2750,2100,1000,1100,8300,6600,6000,0000,0000,479,520
G,7000,1190,9800,1250,3900,1700,1600,5800,8600,8500,6000,0000,479,520
H,0000,1290,1220,0000,4000,2000,0000,1800,1000,0000,1800,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,1600,3100,7000,2900,1400,5000,1000,1700,0000,0000,1900,579,616
B,0000,7200,7400,1430,27333,26677,27721,8001,8307,7958,4500,2100,579,616
C,3400,5400,3700,3000,20653,18809,19349,6130,6568,6182,0000,3100,579,616
D,4000,4200,1600,1000,5686,4786,3897,1486,2118,2152,4000,4000,579,616
E,4000,0000,3100,6200,2753,1934,1710,5340,6100,5530,3000,6000,579,616
F,2700,2100,2500,2600,1921,1273,1277,3210,2820,3120,5000,0000,579,616
G,7000,1600,1900,0000,8640,6450,7700,1890,1620,2560,0000,2800,579,616
H,2400,1400,3300,7000,1000,2500,5000,0000,1100,8000,5000,0000,579,616
