, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0842,0.0813,0.0807,0.0835,0.0814,0.0885,0.0832,0.0819,0.0842,0.0889,0.0832,0.0848,OD600:600
B,0.0983,1.0165,0.9999,0.9996,0.6295,0.6393,0.6314,0.9970,0.9906,0.9919,0.1122,0.1131,OD600:600
C,0.1002,0.8207,0.8001,0.7901,0.4635,0.4646,0.4593,0.7848,0.7789,0.7827,0.0996,0.0894,OD600:600
D,0.0948,0.5597,0.5436,0.5495,0.2712,0.2714,0.2704,0.5186,0.5233,0.5019,0.0988,0.0910,OD600:600
E,0.1002,0.3558,0.3467,0.3419,0.1634,0.1635,0.1612,0.3164,0.2880,0.2858,0.0994,0.0862,OD600:600
F,0.0989,0.2323,0.2003,0.1833,0.1227,0.1216,0.1260,0.1770,0.1820,0.1793,0.1034,0.0888,OD600:600
G,0.1002,0.1266,0.1405,0.1243,0.1126,0.1113,0.1094,0.1193,0.1189,0.1161,0.1018,0.0845,OD600:600
H,0.0928,0.1170,0.0881,0.0938,0.0967,0.0999,0.1012,0.0862,0.0856,0.0838,0.0819,0.0838,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1100,0000,0000,6000,1500,1600,0000,0000,0000,5000,1100,479,520
B,1400,1296,1269,1245,4000,8000,1000,1011,1042,1065,1000,0000,479,520
C,1000,9790,9880,9640,4000,9000,5000,8120,8000,8010,0000,5000,479,520
D,0000,6450,6290,6030,0000,1000,1800,5260,5320,4890,1200,6000,479,520
E,1100,3350,3450,3490,4000,0000,0000,2210,2070,1930,1300,1000,479,520
F,0000,1860,1210,1400,0000,2200,4000,1040,1170,9700,5000,6000,479,520
G,0000,5400,5900,4000,0000,0000,0000,2400,2500,4800,9000,6000,479,520
H,0000,1200,1600,4000,0000,1300,0000,0000,0000,3000,8000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,1400,1400,0000,0000,2900,0000,7000,9000,0000,1100,2000,579,616
B,1400,2500,4300,0000,12765,12360,12430,1954,2086,1876,1900,1200,579,616
C,1500,3500,0000,0000,8852,8781,9023,1473,1284,1462,5000,9000,579,616
D,8000,1800,2200,2800,5218,4720,4577,6010,7030,6950,4000,2200,579,616
E,1100,3500,4600,2200,2081,1880,2169,3120,3560,3520,2700,1800,579,616
F,9000,4800,0000,1000,8010,1024,8630,1750,1590,1600,9000,0000,579,616
G,1000,0000,1600,0000,4550,4520,3360,1130,1090,6800,4400,1700,579,616
H,7000,1600,1400,0000,0000,1400,0000,2900,4100,2900,1800,1300,579,616
