, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0408,0.0377,0.0373,0.0375,0.0383,0.0370,0.0376,0.0382,0.0427,0.0454,0.0366,0.0390,OD600:600
B,0.0369,0.6482,0.6681,0.7061,0.5245,0.5834,0.5233,0.5639,0.5831,0.6052,0.0385,0.0377,OD600:600
C,0.0386,0.5402,0.5588,0.5827,0.3663,0.3656,0.3608,0.4590,0.4456,0.4502,0.0383,0.0380,OD600:600
D,0.0364,0.3062,0.3237,0.3357,0.1874,0.1888,0.1882,0.2574,0.2762,0.2606,0.0497,0.0377,OD600:600
E,0.0381,0.1181,0.1188,0.1199,0.0906,0.0913,0.0890,0.1345,0.1742,0.1483,0.0365,0.0379,OD600:600
F,0.0449,0.0899,0.0918,0.0899,0.0597,0.0707,0.0588,0.0990,0.1049,0.1103,0.0462,0.0390,OD600:600
G,0.0398,0.0621,0.0744,0.0562,0.0456,0.0458,0.0476,0.0514,0.0507,0.0627,0.0374,0.0364,OD600:600
H,0.0370,0.0861,0.0386,0.0413,0.0369,0.0373,0.0376,0.0517,0.0381,0.0466,0.0468,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1000,0000,1200,2800,0000,3000,0000,0000,2000,0000,6000,479,520
B,5000,1136,1177,1247,3700,1400,7000,7800,7970,7710,0000,4000,479,520
C,2000,8490,9320,9620,2300,1700,0000,5690,6040,5780,5000,0000,479,520
D,0000,4490,5290,4850,1500,0000,6000,2910,3100,2940,1000,1700,479,520
E,5000,1840,2020,2020,3000,0000,1100,1720,1420,1410,0000,3000,479,520
F,0000,1510,1450,1170,6000,0000,0000,7800,6000,7000,1000,0000,479,520
G,0000,2300,6200,5300,0000,1000,8000,8000,4200,3100,5000,1500,479,520
H,1500,1800,0000,0000,0000,1400,0000,1000,6000,1100,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,2900,1300,0000,2200,1300,2000,3000,2400,1100,1400,1700,579,616
B,0000,1100,6000,7000,13881,13688,13707,5367,5590,5253,2800,1200,579,616
C,2000,7000,8000,2600,9892,9551,9789,3369,3359,3086,1300,3900,579,616
D,1200,3600,0000,2000,4613,5001,5049,1788,1669,1579,1900,4000,579,616
E,1600,5800,6000,2600,2251,2218,1935,6440,5830,5680,0000,1200,579,616
F,4000,0000,7000,2600,8970,9570,9540,4460,3500,3740,1500,0000,579,616
G,1000,2000,4900,2400,3630,4950,4660,2040,2800,2670,1700,2000,579,616
H,1000,0000,1800,2000,6000,0000,1900,2000,1600,6500,1500,8000,579,616
