, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0404,0.0363,0.0368,0.0383,0.0369,0.0406,0.0371,0.0390,0.0382,0.0468,0.0375,0.0419,OD600:600
B,0.0377,0.0445,0.0438,0.0434,0.0417,0.0417,0.0417,0.0424,0.0429,0.0438,0.0415,0.0624,OD600:600
C,0.0392,0.0477,0.0448,0.0442,0.0409,0.0411,0.0424,0.0444,0.0439,0.0442,0.0380,0.0386,OD600:600
D,0.0379,0.0453,0.0432,0.0432,0.0420,0.0414,0.0415,0.0431,0.0421,0.0415,0.0374,0.0372,OD600:600
E,0.0394,0.0472,0.0525,0.0427,0.0399,0.0402,0.0411,0.0442,0.0458,0.0445,0.0386,0.0380,OD600:600
F,0.0364,0.0442,0.0457,0.0462,0.0419,0.0397,0.0409,0.0439,0.0427,0.0425,0.0512,0.0381,OD600:600
G,0.0380,0.0449,0.0547,0.0456,0.0404,0.0403,0.0410,0.0425,0.0482,0.0442,0.0389,0.0371,OD600:600
H,0.0369,0.0385,0.0381,0.0381,0.0357,0.0378,0.0363,0.0365,0.0372,0.0383,0.0379,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1800,0000,1500,3200,4000,0000,5000,0000,6000,8000,5000,0000,479,520
B,0000,4000,0000,2100,4000,1800,3000,7000,1800,1600,8000,2000,479,520
C,7000,5000,1000,2900,9000,1300,0000,6000,2100,3100,0000,0000,479,520
D,8000,3900,3100,2500,0000,0000,4000,2700,1200,6000,1000,1000,479,520
E,0000,3000,1500,4000,3000,1000,3000,1500,1800,5000,3000,0000,479,520
F,2000,2900,5200,4400,0000,0000,0000,1400,1900,6000,1300,0000,479,520
G,3000,4300,2500,2600,1900,7000,0000,7000,2700,1300,0000,1200,479,520
H,4000,0000,9000,1000,0000,1400,0000,0000,9000,2000,2000,4000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,3100,2600,0000,1000,1800,5000,2500,2500,2700,2800,5000,579,616
B,0000,0000,3800,2600,9700,7100,7200,3100,4100,2200,9000,1200,579,616
C,1800,0000,1800,1000,1000,1720,7300,3200,2800,7800,1000,3200,579,616
D,1900,4400,1700,1500,6300,1160,7900,7300,6900,4300,3000,1000,579,616
E,0000,5400,2300,1900,6200,1000,9600,4000,6400,2600,3400,1600,579,616
F,1200,3900,3800,1000,1110,9100,7600,1080,7100,6600,1800,2500,579,616
G,1600,1800,2700,1100,6000,1370,8700,6200,5500,3400,2800,1500,579,616
H,3500,4100,1100,4800,1100,2600,3000,1200,1100,1100,9000,1800,579,616
