, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1018,0.1247,0.0877,0.0920,0.0894,0.0932,0.0963,0.0983,0.0991,0.1124,0.0950,0.0819,OD600:600
B,0.0882,0.9686,1.2120,1.2872,1.0822,1.0734,1.0637,1.2767,1.2303,1.2294,0.1044,0.0968,OD600:600
C,0.0971,0.8758,0.9237,0.9825,0.7897,0.7888,0.7894,0.9744,0.9700,0.9905,0.1031,0.0984,OD600:600
D,0.0958,0.4344,0.4337,0.6773,0.5668,0.5623,0.6140,0.7536,0.7655,0.6700,0.1117,0.1012,OD600:600
E,0.0896,0.2749,0.2756,0.2997,0.4190,0.4556,0.4735,0.4815,0.4974,0.5001,0.2888,0.1016,OD600:600
F,0.0950,0.2133,0.2185,0.3449,0.3544,0.3923,0.3869,0.4386,0.4204,0.4415,0.3187,0.1032,OD600:600
G,0.1011,0.1489,0.1402,0.1444,0.1331,0.1472,0.1476,0.1717,0.1402,0.1391,0.1051,0.1060,OD600:600
H,0.0827,0.1373,0.1348,0.0999,0.1020,0.1011,0.1045,0.1006,0.1007,0.1000,0.0965,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,1330,0000,5000,2000,2000,1000,0000,0000,1000,0000,1800,479,520
B,0000,2447,2574,2718,7000,8000,3000,1958,1948,1879,1000,0000,479,520
C,0000,1912,1861,1922,0000,2100,0000,1230,1330,1352,0000,2500,479,520
D,0000,1051,9540,1010,0000,8000,9000,2870,4390,5110,4000,1000,479,520
E,9000,5570,5460,4310,0000,9000,0000,9700,8600,1010,0000,0000,479,520
F,1600,3520,3720,2750,0000,0000,0000,6300,8600,6300,0000,0000,479,520
G,0000,1230,1140,1190,3000,9000,2000,6100,6000,7400,8000,0000,479,520
H,3400,1340,1400,3600,0000,0000,1900,6000,0000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2700,1800,4100,0000,1500,1000,1000,4000,3000,3200,1300,1700,579,616
B,0000,7000,5500,9600,27929,28333,28984,8262,8778,8489,0000,1800,579,616
C,0000,6800,8800,6900,20469,18319,19070,6480,6707,6395,4000,9000,579,616
D,0000,3600,9000,3700,5730,4509,4011,1466,2234,2307,2200,0000,579,616
E,6000,8000,1200,0000,2960,1809,1875,4790,5610,5990,2000,2100,579,616
F,0000,1800,0000,1300,1979,1330,1052,2670,2520,2540,5000,2600,579,616
G,7000,0000,2800,1500,9560,6230,7520,1350,1810,3140,1100,1300,579,616
H,3800,5000,3600,4200,0000,1000,1700,1600,2400,8000,6000,3000,579,616
