, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0839,0.0791,0.0806,0.0822,0.0800,0.0851,0.0814,0.0823,0.0839,0.0889,0.0829,0.0883,OD600:600
B,0.0949,1.0251,1.0091,1.0099,0.6214,0.6311,0.6244,0.9906,0.9866,0.9887,0.1047,0.1182,OD600:600
C,0.0977,0.8223,0.8070,0.7969,0.4505,0.4537,0.4492,0.7820,0.7739,0.7775,0.1019,0.0891,OD600:600
D,0.0926,0.5588,0.5401,0.5487,0.2667,0.2664,0.2640,0.5079,0.5147,0.4898,0.1016,0.0896,OD600:600
E,0.0978,0.3523,0.3455,0.3401,0.1616,0.1612,0.1600,0.3043,0.2748,0.2732,0.1011,0.0868,OD600:600
F,0.0981,0.2245,0.1931,0.1779,0.1221,0.1209,0.1246,0.1697,0.1785,0.1738,0.0990,0.0899,OD600:600
G,0.0986,0.1264,0.1390,0.1240,0.1127,0.1112,0.1095,0.1188,0.1184,0.1158,0.1029,0.0873,OD600:600
H,0.0856,0.1156,0.0903,0.0932,0.0973,0.1001,0.1005,0.0885,0.0860,0.0845,0.0828,0.0830,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,2700,2900,0000,0000,1800,0000,0000,7000,0000,0000,0000,479,520
B,0000,1237,1265,1210,1800,1500,8000,1009,1039,1021,0000,1000,479,520
C,1000,9940,1025,9860,9000,8000,0000,8000,7920,8140,9000,1000,479,520
D,0000,6500,6040,6260,0000,1600,2000,5010,5010,4400,4000,0000,479,520
E,1100,3410,3580,3390,6000,2500,1300,2050,1920,2080,4000,0000,479,520
F,1400,1470,9700,1300,2000,0000,7000,8100,1000,8300,2100,0000,479,520
G,0000,5200,4900,6500,0000,0000,1000,2800,1900,4100,1400,0000,479,520
H,1000,0000,1700,4000,0000,3000,0000,8000,3000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,0000,4200,0000,1900,2100,2200,8000,1100,4000,0000,2000,579,616
B,2100,2700,2000,4400,11471,11539,11263,1961,2095,1945,0000,2100,579,616
C,2000,1900,4000,1300,8208,8115,8579,1178,1259,1314,7000,3000,579,616
D,0000,2400,0000,0000,4764,4808,4445,5870,5940,6610,5000,5000,579,616
E,1800,1100,2700,1200,1803,2017,1765,3310,3170,2960,2000,1100,579,616
F,5000,2300,4000,4000,7940,8550,7760,1920,2430,1630,1500,2000,579,616
G,0000,1000,0000,7000,4090,4920,4200,5800,7600,1390,4000,0000,579,616
H,4000,4000,7000,9000,0000,9000,2900,2100,1900,2700,0000,1900,579,616
