, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0391,0.0388,0.0373,0.0378,0.0377,0.0373,0.0374,0.0384,0.0431,0.0454,0.0365,0.0391,OD600:600
B,0.0370,0.5726,0.5510,0.5509,0.4223,0.4200,0.3882,0.4528,0.4676,0.4339,0.0383,0.0374,OD600:600
C,0.0390,0.4807,0.4776,0.4760,0.4250,0.4057,0.3931,0.4224,0.4192,0.4214,0.0385,0.0381,OD600:600
D,0.0375,0.3136,0.3183,0.3235,0.1906,0.1924,0.1891,0.2557,0.2588,0.2440,0.0441,0.0377,OD600:600
E,0.0392,0.1378,0.1307,0.1618,0.0839,0.0834,0.0815,0.1099,0.1324,0.1352,0.0372,0.0385,OD600:600
F,0.0455,0.0775,0.0805,0.0803,0.0561,0.0667,0.0554,0.0704,0.0740,0.0786,0.0376,0.0387,OD600:600
G,0.0382,0.0564,0.0635,0.0551,0.0449,0.0438,0.0477,0.0603,0.0508,0.0622,0.0374,0.0364,OD600:600
H,0.0374,0.0446,0.0389,0.0412,0.0364,0.0373,0.0393,0.0472,0.0380,0.0387,0.0386,0.0380,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,2000,0000,2000,0000,2200,6000,2000,0000,7000,0000,479,520
B,1900,9430,8650,9120,0000,1000,0000,5850,6120,6070,0000,9000,479,520
C,6000,7680,7990,7620,0000,3000,1200,5370,5210,5400,0000,4000,479,520
D,8000,4140,4580,4300,2000,0000,0000,2990,3130,2970,1700,7000,479,520
E,0000,2200,2150,2060,5000,1400,1300,1300,1560,1440,3000,0000,479,520
F,1000,1070,6400,1260,0000,8000,0000,4700,5600,6700,0000,0000,479,520
G,5000,4100,6300,5000,2600,0000,3000,6100,4200,3400,0000,0000,479,520
H,2000,2800,0000,6000,0000,0000,1200,2000,1000,0000,1200,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,5000,7000,5300,3000,3400,5000,3900,0000,1900,2100,8000,579,616
B,1900,2500,1000,2800,2110,2260,1952,5510,6090,6810,6000,2100,579,616
C,1300,2000,1900,0000,2157,2229,1985,6820,7010,6950,1000,9000,579,616
D,0000,2700,1000,1800,1472,1428,1435,5570,7820,5580,2200,2900,579,616
E,1000,8000,2100,2800,7290,8420,6680,1880,1480,1600,2200,1400,579,616
F,2100,1100,3400,2200,4410,2720,3850,1750,9900,1740,1100,1500,579,616
G,1900,9000,0000,2400,2660,2240,3750,1190,1300,1780,3400,4000,579,616
H,0000,2800,0000,4900,1500,2200,1000,1900,1200,2400,1500,1600,579,616
