, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0862,0.1000,0.0954,0.1007,0.0979,0.1043,0.1026,0.1023,0.1057,0.0873,0.0987,0.0837,OD600:600
B,0.0987,0.6962,0.7728,0.8033,0.6297,0.6632,0.6357,0.7141,0.7111,0.7212,0.1123,0.1056,OD600:600
C,0.1047,0.6124,0.6739,0.8983,0.6852,0.6914,0.6470,0.7987,0.7939,0.7863,0.3082,0.1074,OD600:600
D,0.1035,0.3807,0.5789,0.6533,0.4981,0.5052,0.5120,0.5922,0.6104,0.5777,0.3393,0.1107,OD600:600
E,0.1036,0.1966,0.3831,0.4060,0.3860,0.4003,0.3895,0.3915,0.4467,0.4039,0.3315,0.1296,OD600:600
F,0.1100,0.1751,0.4040,0.4124,0.3714,0.3720,0.3568,0.3676,0.4323,0.3864,0.3409,0.3275,OD600:600
G,0.1097,0.1394,0.3595,0.3554,0.3523,0.3284,0.3474,0.3614,0.3485,0.3545,0.3397,0.3006,OD600:600
H,0.0996,0.3229,0.1499,0.1143,0.1118,0.1132,0.1198,0.1272,0.1178,0.1241,0.1065,0.0858,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,0000,5000,2100,7000,0000,9000,3000,1400,3000,4000,0000,479,520
B,1200,7650,8070,8900,0000,0000,6000,5180,5290,5150,3000,2000,479,520
C,0000,5540,5220,2440,3100,4000,2000,1390,1380,1870,0000,1300,479,520
D,0000,3080,2000,1110,0000,0000,5000,6300,7400,6600,4000,2000,479,520
E,0000,9100,5000,3100,1200,3100,0000,2000,2500,2600,0000,0000,479,520
F,2000,8700,3300,2600,0000,1100,0000,1100,2500,1100,4000,1000,479,520
G,0000,8000,3200,1500,0000,2000,0000,0000,1100,7000,0000,1000,479,520
H,9000,1700,0000,2400,1000,7000,4000,0000,0000,1100,6000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,8000,0000,5000,1500,4000,1300,7000,2700,7000,0000,1600,579,616
B,1000,4800,1200,3300,9909,9651,9866,3731,4020,3967,2000,7000,579,616
C,1000,0000,5000,0000,2348,2168,2629,9330,1011,1115,1000,2000,579,616
D,0000,1000,2300,0000,1155,1079,9840,3650,3590,3550,1100,5000,579,616
E,1500,3200,1000,1200,4680,4960,4220,1660,1410,1100,3000,9000,579,616
F,1700,1400,0000,2300,2660,2070,2300,1270,9100,9800,1800,0000,579,616
G,0000,1800,1400,1000,1290,1200,1050,6600,9000,1160,0000,0000,579,616
H,1000,0000,4000,2000,0000,2100,3600,1000,0000,4300,0000,4000,579,616
