, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0407,0.0354,0.0366,0.0363,0.0367,0.0403,0.0368,0.0384,0.0381,0.0466,0.0370,0.0379,OD600:600
B,0.0395,0.1331,0.1222,0.1197,0.0409,0.0410,0.0409,0.0770,0.0747,0.0761,0.0380,0.0594,OD600:600
C,0.0398,0.1033,0.0958,0.0929,0.0410,0.0406,0.0432,0.0602,0.0580,0.0585,0.0377,0.0386,OD600:600
D,0.0375,0.0805,0.0731,0.0694,0.0422,0.0417,0.0412,0.0535,0.0673,0.0530,0.0415,0.0377,OD600:600
E,0.0392,0.0739,0.0756,0.0654,0.0398,0.0401,0.0423,0.0534,0.0549,0.0549,0.0387,0.0379,OD600:600
F,0.0373,0.0720,0.0681,0.0676,0.0420,0.0402,0.0409,0.0537,0.0538,0.0526,0.0395,0.0381,OD600:600
G,0.0385,0.0565,0.0647,0.0573,0.0416,0.0404,0.0421,0.0523,0.0588,0.0542,0.0391,0.0370,OD600:600
H,0.0370,0.0381,0.0386,0.0380,0.0362,0.0378,0.0360,0.0369,0.0374,0.0379,0.0383,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,2300,0000,7000,5000,0000,1000,0000,2700,6000,0000,8000,479,520
B,0000,3410,2850,2970,0000,1600,1000,1230,1460,1440,0000,8000,479,520
C,2000,2130,1880,2010,0000,1600,1300,5600,7900,5400,2000,0000,479,520
D,2600,1720,1250,1350,0000,1200,1600,5100,6500,6700,8000,0000,479,520
E,0000,1090,1030,9800,2000,0000,4000,3600,4700,2400,0000,1000,479,520
F,0000,1240,9600,9300,0000,5000,5000,5100,3600,3700,0000,0000,479,520
G,4000,6500,4900,6300,1100,9000,4000,5900,4900,5200,3000,0000,479,520
H,0000,2700,3000,4000,0000,0000,0000,2100,0000,0000,1000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3400,1900,1200,5200,1000,2000,3600,0000,4500,9000,1900,2800,579,616
B,9000,1700,3200,4000,3700,4300,5600,7800,9000,5900,1200,3400,579,616
C,1700,3000,3500,0000,1090,1130,8700,5600,7300,4900,9000,3900,579,616
D,3200,1800,2600,4000,1140,1240,8800,8300,2800,7600,1000,2100,579,616
E,1400,3000,3000,2800,1190,1000,1240,9500,6200,5700,6000,0000,579,616
F,2600,4000,1500,1200,1540,1010,1040,5500,4300,7300,8000,2300,579,616
G,3200,1000,3300,2000,1440,1260,6700,7500,7000,4200,1900,1700,579,616
H,0000,8000,0000,4100,0000,1300,2300,1000,1600,2600,9000,3000,579,616
