, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0409,0.0367,0.0376,0.0419,0.0383,0.0379,0.0377,0.0382,0.0429,0.0455,0.0360,0.0393,OD600:600
B,0.0365,0.0587,0.0582,0.0592,0.0609,0.0622,0.0434,0.0509,0.0527,0.0520,0.0383,0.0377,OD600:600
C,0.0396,0.0581,0.0582,0.0570,0.0461,0.0433,0.0485,0.0505,0.0506,0.0499,0.0387,0.0379,OD600:600
D,0.0364,0.0592,0.0593,0.0555,0.0405,0.0423,0.0444,0.0526,0.0525,0.0501,0.0412,0.0373,OD600:600
E,0.0376,0.0582,0.0597,0.0565,0.0428,0.0422,0.0445,0.0509,0.0507,0.0620,0.0370,0.0383,OD600:600
F,0.0455,0.0587,0.0588,0.0573,0.0418,0.0524,0.0444,0.0509,0.0512,0.0500,0.0379,0.0381,OD600:600
G,0.0382,0.0582,0.0675,0.0554,0.0428,0.0427,0.0449,0.0499,0.0491,0.0601,0.0373,0.0366,OD600:600
H,0.0375,0.0481,0.0384,0.0410,0.0365,0.0374,0.0379,0.0440,0.0397,0.0392,0.0373,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,2000,4000,2700,8000,0000,1100,5000,2000,3000,0000,4000,479,520
B,0000,4300,4000,5100,0000,6000,0000,3400,2800,2900,1000,6000,479,520
C,0000,3100,3800,5200,0000,1000,1000,3100,2500,2400,2000,1200,479,520
D,0000,6400,3900,4100,0000,0000,1400,3700,2400,4400,0000,0000,479,520
E,2000,7100,3900,1900,0000,2000,5000,1400,2600,3900,5000,0000,479,520
F,8000,5600,6600,4700,0000,0000,0000,2700,2000,1900,1300,0000,479,520
G,1100,4900,5300,4800,0000,2300,2000,3300,2600,2200,3000,1200,479,520
H,0000,1300,1700,0000,8000,0000,8000,9000,6000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1800,0000,3500,0000,3500,1000,1900,5300,1800,0000,2400,579,616
B,2400,7000,3800,2000,7600,2800,4400,1600,3500,5500,7000,1900,579,616
C,0000,0000,2000,2600,8200,8800,6600,6100,5000,2000,3000,0000,579,616
D,3100,2400,2900,3000,6800,7900,6900,2500,6400,2600,0000,1600,579,616
E,2400,0000,0000,1800,4800,7200,7700,6800,5800,4200,3900,1500,579,616
F,2900,1500,4500,3800,4800,5500,4900,1800,4500,3900,4400,0000,579,616
G,5000,2600,1100,2400,6500,7600,9500,4800,7700,5200,2600,5000,579,616
H,2400,4200,0000,2300,0000,1600,1600,3700,1700,0000,5000,2000,579,616
