, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1009,0.1307,0.0853,0.0934,0.0866,0.0935,0.0985,0.0993,0.0992,0.1213,0.0952,0.0824,OD600:600
B,0.0868,0.9669,1.2186,1.2913,1.0770,1.0845,1.0541,1.2800,1.2276,1.2240,0.1054,0.0961,OD600:600
C,0.0954,0.8464,0.9175,0.9824,0.7904,0.7953,0.7893,0.9838,0.9681,0.9908,0.1054,0.0990,OD600:600
D,0.0955,0.4303,0.4295,0.6830,0.5665,0.5709,0.6221,0.7516,0.7662,0.6735,0.1263,0.1010,OD600:600
E,0.0953,0.2760,0.2753,0.3098,0.4289,0.4539,0.4654,0.4765,0.5140,0.4937,0.2926,0.1017,OD600:600
F,0.0944,0.2148,0.2199,0.3492,0.3535,0.4035,0.3995,0.4210,0.4188,0.4384,0.3269,0.1039,OD600:600
G,0.1004,0.1503,0.1417,0.1535,0.1564,0.1705,0.1629,0.1899,0.1605,0.1586,0.1111,0.1040,OD600:600
H,0.0824,0.1394,0.1365,0.1006,0.1017,0.0990,0.1050,0.0988,0.1022,0.1002,0.0961,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1660,3300,2200,0000,1100,2000,0000,0000,0000,0000,1000,479,520
B,8000,2172,2328,2582,1000,0000,1400,1816,1773,1791,0000,2000,479,520
C,0000,1685,1749,1779,1900,3600,0000,1198,1193,1249,1800,1000,479,520
D,0000,9650,8670,8840,6000,0000,7000,2930,4050,4680,3000,0000,479,520
E,1100,5610,5010,3800,1900,0000,0000,9700,8700,1070,0000,5000,479,520
F,0000,4040,3450,2310,0000,1000,0000,5200,6100,5400,0000,0000,479,520
G,0000,1540,1110,1230,1700,0000,1600,7100,7800,8000,6000,2000,479,520
H,4000,1280,1220,0000,0000,5000,3000,1400,1000,3400,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,2400,3800,0000,8000,0000,1800,1500,7000,0000,1100,1800,579,616
B,0000,9800,8100,1060,28846,26670,28619,7403,8415,8308,4500,0000,579,616
C,2200,1100,2600,8900,19243,17282,18488,5872,6253,6465,5000,2200,579,616
D,4800,3400,5300,2500,5604,4325,3866,1510,1941,2563,2100,1500,579,616
E,2000,1400,3700,2400,2385,1920,1882,5430,5630,6760,1700,6000,579,616
F,1600,1100,4700,2100,2005,1276,1086,2170,2490,3390,0000,1200,579,616
G,0000,1400,1600,1300,1030,7090,7470,1630,1890,2380,6000,0000,579,616
H,3700,2400,5200,2900,0000,3000,6000,1200,1800,2200,3300,1300,579,616
