, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0902,0.0940,0.0972,0.0982,0.0934,0.0993,0.0976,0.0982,0.1026,0.0870,0.0942,0.0840,OD600:600
B,0.0945,0.5823,0.6866,0.7420,0.5957,0.6225,0.6198,0.7582,0.6868,0.6480,0.1110,0.1040,OD600:600
C,0.1005,0.4426,0.6240,0.8339,0.6663,0.6498,0.6574,0.8752,0.8913,0.8930,0.3399,0.1043,OD600:600
D,0.0982,0.2843,0.5358,0.4791,0.3591,0.4970,0.4289,0.5117,0.5360,0.4956,0.4992,0.1081,OD600:600
E,0.1110,0.1968,0.3780,0.3541,0.3738,0.3347,0.2910,0.3362,0.3590,0.4033,0.2556,0.1385,OD600:600
F,0.1051,0.1671,0.3201,0.2983,0.2942,0.3764,0.2993,0.4294,0.3364,0.3572,0.1779,0.2848,OD600:600
G,0.1045,0.1721,0.3748,0.2899,0.2939,0.3336,0.2297,0.2927,0.3042,0.3470,0.2428,0.2194,OD600:600
H,0.0987,0.3052,0.1512,0.1195,0.1080,0.1086,0.1159,0.1204,0.1139,0.1184,0.0992,0.0841,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,0000,0000,2300,2000,2500,7000,2000,1600,2000,3000,0000,479,520
B,2000,8110,8310,9160,1700,1500,2000,5900,5280,5400,0000,0000,479,520
C,7000,5310,4270,3010,1400,0000,9000,1970,2010,2470,0000,0000,479,520
D,1400,3420,1670,1300,0000,2000,9000,8600,8500,9000,3000,0000,479,520
E,0000,2040,7000,7100,6000,0000,0000,2100,1600,3100,1000,1000,479,520
F,1400,2050,5800,4400,0000,2000,1300,1400,2200,9000,0000,0000,479,520
G,5000,7700,5500,1500,3000,0000,1000,1900,2000,1200,5000,3000,479,520
H,1200,1100,0000,3000,4000,0000,0000,2000,4000,9000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,2100,6000,4000,9000,1100,1200,4400,1500,1500,1000,579,616
B,0000,9700,7300,1190,12693,11815,12422,5032,5040,4993,0000,1900,579,616
C,0000,4700,7500,2700,3141,3357,3064,1459,1565,1808,2700,0000,579,616
D,2800,2400,1600,2200,1642,1682,1586,6390,7730,6600,0000,1300,579,616
E,2300,2700,2700,8000,8300,7130,6080,2010,2430,2120,1400,2000,579,616
F,2100,3000,1000,0000,4890,3890,3460,2470,1540,2120,1600,4000,579,616
G,1500,0000,3800,5000,2550,1760,1730,1520,1500,1390,3900,1000,579,616
H,0000,1800,0000,2400,8000,5300,4000,1800,0000,4100,1900,0000,579,616
