, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0561,0.0679,0.0368,0.0390,0.0372,0.0373,0.0374,0.0439,0.0379,0.0425,0.0366,0.0443,OD600:600
B,0.0388,0.9711,1.0086,1.0105,0.6919,0.6926,0.6935,1.0748,1.0612,1.0621,0.0383,0.0375,OD600:600
C,0.0392,0.7280,0.7313,0.7950,0.6267,0.6296,0.6264,0.7540,0.7549,0.7359,0.0376,0.0382,OD600:600
D,0.0371,0.3883,0.3856,0.4204,0.3337,0.3189,0.3357,0.3881,0.3955,0.3852,0.0376,0.0375,OD600:600
E,0.0386,0.2137,0.2140,0.2156,0.1811,0.1823,0.1824,0.2124,0.2141,0.2149,0.0375,0.0380,OD600:600
F,0.0383,0.1419,0.1436,0.1513,0.1178,0.1234,0.1192,0.1366,0.1423,0.1424,0.0375,0.0384,OD600:600
G,0.0393,0.0749,0.0702,0.0711,0.0578,0.0521,0.0534,0.0635,0.0641,0.0650,0.0373,0.0366,OD600:600
H,0.0374,0.0745,0.0681,0.0381,0.0367,0.0373,0.0358,0.0371,0.0362,0.0379,0.0374,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,6200,0000,5000,1000,5000,0000,0000,1000,0000,5000,2800,479,520
B,1400,3420,3224,3258,1800,1300,1000,2711,2497,2508,0000,8000,479,520
C,4000,2296,2350,2413,0000,1500,8000,1847,1851,1814,0000,9000,479,520
D,0000,1163,1130,1210,0000,0000,0000,8810,8810,8580,1000,0000,479,520
E,1000,6300,6190,6070,0000,2300,0000,4420,4500,4200,0000,1100,479,520
F,1000,4150,3930,4370,1100,1200,0000,3150,3050,2960,6000,0000,479,520
G,1700,1580,1010,1470,3400,6000,0000,9200,1030,9800,0000,5000,479,520
H,2000,1210,1280,0000,0000,1000,0000,3000,1300,4000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1800,1000,1000,1100,1000,1800,7000,1000,1400,1000,2800,579,616
B,2600,6300,5700,5700,9514,10330,9933,5001,4744,4859,2200,7000,579,616
C,3000,2200,1900,2000,13431,13591,13444,4834,5174,5176,2400,4100,579,616
D,0000,4300,3400,3500,11242,11433,11673,3247,3161,3302,1400,2100,579,616
E,3400,3500,2300,2300,6573,6801,6310,1941,1874,1783,7000,5000,579,616
F,1500,3000,1000,2000,3890,3992,3628,1021,1075,1040,1300,1100,579,616
G,1100,3200,1300,1000,1075,8310,8060,2290,2180,2390,4100,6000,579,616
H,1400,0000,2300,1200,1100,1300,1600,3500,1300,2100,9000,0000,579,616
