, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1011,0.1212,0.0862,0.0927,0.0864,0.0957,0.0969,0.1021,0.1001,0.1018,0.0923,0.0819,OD600:600
B,0.0854,1.0306,1.0914,1.1925,0.9659,0.9726,0.9623,1.2235,1.2262,1.1496,0.1065,0.0979,OD600:600
C,0.0908,0.7911,0.7924,0.9147,0.7011,0.7064,0.6989,0.8844,0.8717,0.8500,0.1073,0.1008,OD600:600
D,0.0905,0.4499,0.4495,0.5137,0.4214,0.4085,0.4310,0.4842,0.5123,0.4902,0.1116,0.1020,OD600:600
E,0.0849,0.2799,0.2827,0.2875,0.2702,0.2734,0.2746,0.3076,0.3114,0.3090,0.1295,0.1028,OD600:600
F,0.0885,0.2120,0.2210,0.2325,0.2041,0.2132,0.2102,0.2330,0.2425,0.2432,0.1293,0.1049,OD600:600
G,0.0983,0.1462,0.1413,0.1457,0.1325,0.1402,0.1429,0.1524,0.1560,0.1568,0.1184,0.1065,OD600:600
H,0.0825,0.1339,0.1340,0.0998,0.1041,0.1011,0.1082,0.1024,0.1032,0.1010,0.0956,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1240,2000,1300,2500,1100,2800,0000,0000,0000,9000,6000,479,520
B,0000,2101,2099,2174,6000,4100,1800,1620,1624,1623,0000,3000,479,520
C,5000,1466,1421,1521,4000,4000,0000,1053,1109,1067,0000,2000,479,520
D,3000,8200,7650,7800,0000,0000,1600,4860,5270,5210,1000,0000,479,520
E,9000,4790,4350,4080,1000,1800,0000,2700,2740,2730,0000,1000,479,520
F,2500,2940,2840,2960,2000,0000,9000,1720,2000,1820,0000,1000,479,520
G,2000,8300,9500,1030,2800,0000,1000,5800,7000,7100,0000,0000,479,520
H,0000,1070,9000,4100,3000,3800,1100,0000,9000,1000,1400,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1300,0000,0000,1200,0000,1500,2100,1500,0000,1300,0000,579,616
B,5000,2700,2800,0000,20121,20101,20767,5981,6147,5280,8000,1900,579,616
C,3500,9000,3400,4600,15182,14684,15170,4380,4213,4422,1900,2700,579,616
D,4900,1500,3100,1900,8944,8251,7689,2337,2385,2247,7000,9000,579,616
E,1400,2400,1100,2000,4666,4442,4558,1276,1260,1146,7000,1900,579,616
F,4000,9000,0000,0000,3218,2794,2684,7670,7440,6500,2000,1200,579,616
G,1100,0000,4700,0000,7130,6900,7020,9600,1970,1900,3400,1400,579,616
H,4600,0000,1000,2500,2400,1200,3000,2000,3000,2600,0000,1000,579,616
